DrugBank ID,Name,CAS Number,Drug Groups,InChIKey,InChI,SMILES,Formula,KEGG Compound ID,KEGG Drug ID,PubChem Compound ID,PubChem Substance ID,ChEBI ID,ChEMBL ID,HET ID,ChemSpider ID,BindingDB ID
,,,,,,,,,,24445,,,,,,
,,,,,,,,,,5278396,,,,,,
,,,,,,,,,,53794620,,,,,,
,,,,,,,,,,18348162,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7faa321c3228>,Chlorpropamide,94-20-2,approved; investigational,RKWGIWYCVPQPMF-UHFFFAOYSA-N,"InChI=1S/C10H13ClN2O3S/c1-2-7-12-10(14)13-17(15,16)9-5-3-8(11)4-6-9/h3-6H,2,7H2,1H3,(H2,12,13,14)",CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,C10H13ClN2O3S,,D00271,2727,46506402,3650,CHEMBL498,,2626,50344965
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7faa31d1c318>,Galantamine,357-70-0,approved,ASUTZQLVASHGKV-JDFRZJQESA-N,"InChI=1S/C17H21NO3/c1-18-8-7-17-6-5-12(19)9-14(17)21-16-13(20-2)4-3-11(10-18)15(16)17/h3-6,12,14,19H,7-10H2,1-2H3/t12-,14-,17-/m0/s1",[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3,C17H21NO3,C08526,D04292,9651,46505659,42944,CHEMBL659,GNT,9272,10404
,,,,,,,,,,194036,,,,,,
,,,,,,,,,,62684,,,,,,
,,,,,,,,,,9841667,,,,,,
,,,,,,,,,,5335621,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7faa3adb9ef8>,Candoxatril,123122-55-4,experimental,ZTWZVMIYIIVABD-OEMFJLHTSA-N,"InChI=1S/C29H41NO7/c1-35-15-16-36-19-23(27(33)37-25-12-9-20-5-4-6-22(20)17-25)18-29(13-2-3-14-29)28(34)30-24-10-7-21(8-11-24)26(31)32/h9,12,17,21,23-24H,2-8,10-11,13-16,18-19H2,1H3,(H,30,34)(H,31,32)/t21-,23-,24+/m0/s1",COCCOC[C@H](CC1(CCCC1)C(=O)N[C@H]1CC[C@H](CC1)C(O)=O)C(=O)OC1=CC2=C(CCC2)C=C1,C29H41NO7,,D01070,5362417,46509011,3353,CHEMBL35084,,16736409,50084625
,,,,,,,,,,540,,,,,,
,,,,,,,,,,10130754,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa96d1e8b88>,Pazopanib,444731-52-6,approved,CUIHSIWYWATEQL-UHFFFAOYSA-N,"InChI=1S/C21H23N7O2S/c1-13-5-6-15(11-19(13)31(22,29)30)24-21-23-10-9-20(25-21)27(3)16-7-8-17-14(2)28(4)26-18(17)12-16/h5-12H,1-4H3,(H2,22,29,30)(H,23,24,25)",CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1,C21H23N7O2S,,D05380,10113978,175427074,71219,CHEMBL477772,,8289501,26474
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7faa21f6a408>,Clavulanic acid,58001-44-8,approved; vet_approved,HZZVJAQRINQKSD-PBFISZAISA-N,"InChI=1S/C8H9NO5/c10-2-1-4-7(8(12)13)9-5(11)3-6(9)14-4/h1,6-7,10H,2-3H2,(H,12,13)/b4-1-/t6-,7-/m1/s1",[H][C@@]12CC(=O)N1[C@@H](C(O)=O)\C(O2)=C\CO,C8H9NO5,C06662,,5280980,46508845,48947,CHEMBL777,J01,4444466,50021959
,,,,,,,,,,126494,,,,,,
,,,,,,,,,,4541,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa994c2def8>,Mercuribenzoic Acid,,experimental,FVFZSVRSDNUCGG-UHFFFAOYSA-N,"InChI=1S/C7H5O2.Hg/c8-7(9)6-4-2-1-3-5-6;/h2-5H,(H,8,9);",OC(=O)C1=CC=C([Hg])C=C1,C7H5HgO2,,,8747,46507167,28886,,MBO,8417,
,,,,,,,,,,457982,,,,,,
,,,,,,,,,,5496,,,,,,
,,,,,,,,,,73675,,,,,,
,,,,,,,,,,44370729,,,,,,
,,,,,,,,,,5532,,,,,,
,,,,,,,,,,6433110,,,,,,
,,,,,,,,,,71388,,,,,,
,,,,,,,,,,46936419,,,,,,
,,,,,,,,,,6603977,,,,,,
,,,,,,,,,,9925999,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7faa19a5de58>,Acetazolamide,59-66-5,approved; vet_approved,BZKPWHYZMXOIDC-UHFFFAOYSA-N,"InChI=1S/C4H6N4O3S2/c1-2(9)6-3-7-8-4(12-3)13(5,10)11/h1H3,(H2,5,10,11)(H,6,7,9)",CC(=O)NC1=NN=C(S1)S(N)(=O)=O,C4H6N4O3S2,C06805,D00218,1986,46504493,27690,CHEMBL20,AZM,1909,10880
,,,,,,,,,,16177653,,,,,,
,,,,,,,,,,40566381,,,,,,
,,,,,,,,,,23924,,,,,,
,,,,,,,,,,6321351,,,,,,
,,,,,,,,,,18958700,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa9f27166d8>,Procainamide,51-06-9,approved,REQCZEXYDRLIBE-UHFFFAOYSA-N,"InChI=1S/C13H21N3O/c1-3-16(4-2)10-9-15-13(17)11-5-7-12(14)8-6-11/h5-8H,3-4,9-10,14H2,1-2H3,(H,15,17)",CCN(CC)CCNC(=O)C1=CC=C(N)C=C1,C13H21N3O,C07401,,4913,46507313,8428,CHEMBL640,,4744,39344
,,,,,,,,,,45266530,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa94e1f3d68>,"3,4-DIHYDRO-4-OXO-3-((5-TRIFLUOROMETHYL-2-BENZOTHIAZOLYL)METHYL)-1-PHTHALAZINE ACETIC ACID",,experimental,BCSVCWVQNOXFGL-UHFFFAOYSA-N,"InChI=1S/C19H12F3N3O3S/c20-19(21,22)10-5-6-15-14(7-10)23-16(29-15)9-25-18(28)12-4-2-1-3-11(12)13(24-25)8-17(26)27/h1-7H,8-9H2,(H,26,27)",OC(=O)CC1=NN(CC2=NC3=C(S2)C=CC(=C3)C(F)(F)F)C(=O)C2=C1C=CC=C2,C19H12F3N3O3S,C01865,,1613,99445243,,CHEMBL10372,ZST,1554,16452
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa9aba88a98>,R048-8071,161582-11-2,experimental,CMYCCJYVZIMDFU-UHFFFAOYSA-N,"InChI=1S/C23H27BrFNO2/c1-3-14-26(2)15-6-4-5-7-16-28-20-12-13-21(22(25)17-20)23(27)18-8-10-19(24)11-9-18/h3,8-13,17H,1,4-7,14-16H2,2H3",CN(CCCCCCOC1=CC=C(C(=O)C2=CC=C(Br)C=C2)C(F)=C1)CC=C,C23H27BrFNO2,,,1949,46505901,101064,CHEMBL304858,R71,1873,50128065
,,,,,,,,,,5311272,,,,,,
,,,,,,,,,,636401,,,,,,
,,,,,,,,,,444255,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa8eb276ae8>,Triptolide,38748-32-2,investigational,DFBIRQPKNDILPW-CIVMWXNOSA-N,"InChI=1S/C20H24O6/c1-8(2)18-13(25-18)14-20(26-14)17(3)5-4-9-10(7-23-15(9)21)11(17)6-12-19(20,24-12)16(18)22/h8,11-14,16,22H,4-7H2,1-3H3/t11-,12-,13-,14-,16+,17-,18-,19+,20+/m0/s1",CC(C)[C@]12O[C@H]1[C@@H]1O[C@]11[C@]3(O[C@H]3C[C@H]3C4=C(CC[C@]13C)C(=O)OC4)[C@@H]2O,C20H24O6,C09204,,107985,347828340,9747,CHEMBL463763,,97099,50241049
,,,,,,,,,,5323794,,,,,,
,,,,,,,,,,1356208,,,,,,
,,,,,,,,,,9549297,,,,,,
,,,,,,,,,,10452502,,,,,,
,,,,,,,,,,5063,,,,,,
,,,,,,,,,,213022,,,,,,
,,,,,,,,,,180936,,,,,,
,,,,,,,,,,52099,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7faa2a160688>,Adefovir Dipivoxil,142340-99-6,approved; investigational,WOZSCQDILHKSGG-UHFFFAOYSA-N,"InChI=1S/C20H32N5O8P/c1-19(2,3)17(26)30-11-32-34(28,33-12-31-18(27)20(4,5)6)13-29-8-7-25-10-24-14-15(21)22-9-23-16(14)25/h9-10H,7-8,11-13H2,1-6H3,(H2,21,22,23)",CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C(N)N=CN=C12)OCOC(=O)C(C)(C)C,C20H32N5O8P,C11277,D01655,60871,46507520,31175,CHEMBL922,,54855,50038612
,,,,,,,,,,103535,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa98a5a1b88>,5-hydroxyvaleric acid,13392-69-3,experimental,PHOJOSOUIAQEDH-UHFFFAOYSA-N,"InChI=1S/C5H10O3/c6-4-2-1-3-5(7)8/h6H,1-4H2,(H,7,8)",OCCCCC(O)=O,C5H10O3,C02804,,25945,46508916,45564,CHEMBL1205948,SHO,24171,
,,,,,,,,,,9881506,,,,,,
,,,,,,,,,,121846,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa995d9c598>,AL4623,,experimental,XACIEZJJSXJZMD-VIFPVBQESA-N,"InChI=1S/C11H19N3O5S3/c1-3-13-9-7-14(4-5-19-2)22(17,18)11-8(9)6-10(20-11)21(12,15)16/h6,9,13H,3-5,7H2,1-2H3,(H2,12,15,16)/t9-/m0/s1",[H][C@@]1(CN(CCOC)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O)NCC,C11H19N3O5S3,,,4369102,46507464,,,AL4,3571818,11934
,,,,,,,,,,5362,,,,,,
,,,,,,,,,,44201123,,,,,,
,,,,,,,,,,14090,,,,,,
,,,,,,,,,,47471,,,,,,
,,,,,,,,,,46936398,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa9b08dce08>,RU84687,,experimental,SAFPHFWYRLLBFO-NSOVKSMOSA-N,"InChI=1S/C31H34N3O8P/c1-21(36)32-28(18-23-12-15-29(26(17-23)20-35)42-43(39,40)41)30(37)33-27-9-5-6-16-34(31(27)38)19-22-10-13-25(14-11-22)24-7-3-2-4-8-24/h2-4,7-8,10-15,17,20,27-28H,5-6,9,16,18-19H2,1H3,(H,32,36)(H,33,37)(H2,39,40,41)/t27-,28-/m0/s1",[H][C@@](CC1=CC(C=O)=C(OP(O)(O)=O)C=C1)(N=C(C)O)C(O)=N[C@@]1([H])CCCCN(CC2=CC=C(C=C2)C2=CC=CC=C2)C1=O,C31H34N3O8P,,,5287544,46507550,,CHEMBL78455,687,4449899,14691
,,,,,,,,,,5459796,,,,,,
,,,,,,,,,,8293,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa95c253958>,Brefeldin A,20350-15-6,experimental,KQNZDYYTLMIZCT-KQPMLPITSA-N,"InChI=1S/C16H24O4/c1-11-5-3-2-4-6-12-9-13(17)10-14(12)15(18)7-8-16(19)20-11/h4,6-8,11-15,17-18H,2-3,5,9-10H2,1H3/b6-4+,8-7+/t11-,12+,13-,14+,15+/m0/s1",[H][C@]1(O)C[C@@]2([H])\C=C\CCC[C@]([H])(C)OC(=O)\C=C\[C@@]([H])(O)[C@]2([H])C1,C16H24O4,,,5287620,99443819,48080,CHEMBL19980,AFB,4449949,97307
,,,,,,,,,,126757,,,,,,
,,,,,,,,,,50909779,,,,,,
,,,,,,,,,,56593244,,,,,,
,,,,,,,,,,53230011,,,,,,
,,,,,,,,,,50614,,,,,,
,,,,,,,,,,1810907,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa9d36f3638>,Quetiapine,111974-69-7,approved,URKOMYMAXPYINW-UHFFFAOYSA-N,"InChI=1S/C21H25N3O2S/c25-14-16-26-15-13-23-9-11-24(12-10-23)21-17-5-1-3-7-19(17)27-20-8-4-2-6-18(20)22-21/h1-8,25H,9-16H2",OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12,C21H25N3O2S,C07397,D08456,5002,46504800,8707,CHEMBL716,,4827,50095890
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa99e897638>,4-Iodobenzo[B]Thiophene-2-Carboxamidine,,experimental,YERQOXAYAFWFEJ-UHFFFAOYSA-O,"InChI=1S/C9H7IN2S/c10-6-2-1-3-7-5(6)4-8(13-7)9(11)12/h1-4H,(H3,11,12)/p+1",NC(=[NH2+])C1=CC2=C(S1)C=CC=C2I,C9H8IN2S,,,1746,46507328,,,ESI,1683,14169
,,,,,,,,,,20725580,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa9cfaa7c78>,Clomipramine,303-49-1,approved; investigational; vet_approved,GDLIGKIOYRNHDA-UHFFFAOYSA-N,"InChI=1S/C19H23ClN2/c1-21(2)12-5-13-22-18-7-4-3-6-15(18)8-9-16-10-11-17(20)14-19(16)22/h3-4,6-7,10-11,14H,5,8-9,12-13H2,1-2H3",CN(C)CCCN1C2=CC=CC=C2CCC2=C1C=C(Cl)C=C2,C19H23ClN2,C06918,D00811,2801,46505157,47780,CHEMBL415,CXX,2699,77970
,,,,,,,,,,5281751,,,,,,
,,,,,,,,,,9861304,,,,,,
,,,,,,,,,,5462126,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa8dba532c8>,TAK-593,1005780-62-0,investigational,DZFZXPPHBWCXPQ-UHFFFAOYSA-N,"InChI=1S/C23H23N7O3/c1-13-4-7-16(11-17(13)24-23(32)18-10-14(2)27-29(18)3)33-21-9-8-20-25-19(12-30(20)28-21)26-22(31)15-5-6-15/h4,7-12,15H,5-6H2,1-3H3,(H,24,32)(H,26,31)",CN1N=C(C)C=C1C(=O)NC1=CC(OC2=NN3C=C(NC(=O)C4CC4)N=C3C=C2)=CC=C1C,C23H23N7O3,,,24767976,347829217,,CHEMBL2180604,,28669643,50399537
,,,,,,,,,,10428,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa9db9ad8b8>,Orphenadrine,83-98-7,approved,QVYRGXJJSLMXQH-UHFFFAOYSA-N,"InChI=1S/C18H23NO/c1-15-9-7-8-12-17(15)18(20-14-13-19(2)3)16-10-5-4-6-11-16/h4-12,18H,13-14H2,1-3H3",CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1C,C18H23NO,C07935,D08305,4601,46506085,7789,CHEMBL900,,4440,50062614
,,,,,,,,,,24830385,,,,,,
,,,,,,,,,,6094,,,,,,
,,,,,,,,,,124361,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa9a1c48408>,Canaline,496-93-5,experimental,FQPGMQABJNQLLF-VKHMYHEASA-N,"InChI=1S/C4H10N2O3/c5-3(4(7)8)1-2-9-6/h3H,1-2,5-6H2,(H,7,8)/t3-/m0/s1",NOCC[C@H](N)C(O)=O,C4H10N2O3,C08270,,441443,46506663,,CHEMBL1231652,CAN,390176,
,,,,,,,,,,4605800,,,,,,
,,,,,,,,,,5154691,,,,,,
,,,,,,,,,,126494,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa94727de08>,Bedaquiline,843663-66-1,approved,QUIJNHUBAXPXFS-XLJNKUFUSA-N,"InChI=1S/C32H31BrN2O2/c1-35(2)19-18-32(36,28-15-9-13-22-10-7-8-14-26(22)28)30(23-11-5-4-6-12-23)27-21-24-20-25(33)16-17-29(24)34-31(27)37-3/h4-17,20-21,30,36H,18-19H2,1-3H3/t30-,32-/m1/s1",COC1=NC2=C(C=C(Br)C=C2)C=C1[C@@H](C1=CC=CC=C1)[C@@](O)(CCN(C)C)C1=CC=CC2=C1C=CC=C2,C32H31BrN2O2,C14122,D09872,5388906,175427143,72292,CHEMBL376488,BQ1,4534966,50063995
,,,,,,,,,,5281894,,,,,,
,,,,,,,,,,3538,,,,,,
,,,,,,,,,,60963,,,,,,
,,,,,,,,,,9831418,,,,,,
,,,,,,,,,,10377,,,,,,
,,,,,,,,,,148193,,,,,,
,,,,,,,,,,3546,,,,,,
,,,,,,,,,,3421033,,,,,,
,,,,,,,,,,5459111,,,,,,
,,,,,,,,,,2073,,,,,,
,,,,,,,,,,53395178,,,,,,
,,,,,,,,,,69785,,,,,,
,,,,,,,,,,264751,,,,,,
,,,,,,,,,,156418,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7faa146a8278>,Clofazimine,2030-63-9,approved; investigational,WDQPAMHFFCXSNU-BGABXYSRSA-N,"InChI=1S/C27H22Cl2N4/c1-17(2)30-24-16-27-25(15-23(24)31-20-11-7-18(28)8-12-20)32-22-5-3-4-6-26(22)33(27)21-13-9-19(29)10-14-21/h3-17,31H,1-2H3/b30-24+",CC(C)N=C1C=C2N(C3=CC=C(Cl)C=C3)C3=C(C=CC=C3)N=C2C=C1NC1=CC=C(Cl)C=C1,C27H22Cl2N4,C06915,D00278,2794,46508174,3749,CHEMBL1292,,2692,50378783
,,,,,,,,,,54575,,,,,,
,,,,,,,,,,4041,,,,,,
,,,,,,,,,,38003,,,,,,
,,,,,,,,,,9809714,,,,,,
,,,,,,,,,,104774,,,,,,
,,,,,,,,,,5142,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa9a79e8278>,"3,6,9,12,15-Pentaoxaheptadecane",4353-28-0,experimental,HYDWALOBQJFOMS-UHFFFAOYSA-N,"InChI=1S/C12H26O5/c1-3-13-5-7-15-9-11-17-12-10-16-8-6-14-4-2/h3-12H2,1-2H3",CCOCCOCCOCCOCCOCC,C12H26O5,,,78057,46509043,44751,,P3G,70436,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7faa140b5f48>,Perphenazine,58-39-9,approved,RGCVKNLCSQQDEP-UHFFFAOYSA-N,"InChI=1S/C21H26ClN3OS/c22-17-6-7-21-19(16-17)25(18-4-1-2-5-20(18)27-21)9-3-8-23-10-12-24(13-11-23)14-15-26/h1-2,4-7,16,26H,3,8-15H2",OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,C21H26ClN3OS,C07427,D00503,4748,46507058,8028,CHEMBL567,,4586,50130273
,,,,,,,,,,656772,,,,,,
,,,,,,,,,,10195666,,,,,,
,,,,,,,,,,12000662,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa985631d18>,Enoximone,77671-31-9,approved; investigational,ZJKNESGOIKRXQY-UHFFFAOYSA-N,"InChI=1S/C12H12N2O2S/c1-7-10(14-12(16)13-7)11(15)8-3-5-9(17-2)6-4-8/h3-6H,1-2H3,(H2,13,14,16)",CSC1=CC=C(C=C1)C(=O)C1=C(C)NC(=O)N1,C12H12N2O2S,,D04004,53708,46505575,135010,CHEMBL249856,,48492,50241379
,,,,,,,,,,10631,,,,,,
,,,,,,,,,,108042,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa9829a9368>,Pirfenidone,53179-13-8,approved; investigational,ISWRGOKTTBVCFA-UHFFFAOYSA-N,"InChI=1S/C12H11NO/c1-10-7-8-12(14)13(9-10)11-5-3-2-4-6-11/h2-9H,1H3",CC1=CN(C(=O)C=C1)C1=CC=CC=C1,C12H11NO,,,40632,175426915,32016,CHEMBL1256391,,37115,50005201
,,,,,,,,,,9815538,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa95da7ed18>,"5-(2-hydroxyethyl)nonane-1,9-diol",,experimental,VICIXNZSEUYGFV-UHFFFAOYSA-N,"InChI=1S/C11H24O3/c12-8-3-1-5-11(7-10-14)6-2-4-9-13/h11-14H,1-10H2",OCCCCC(CCO)CCCCO,C11H24O3,,,25058136,99443642,,,5HD,25057525,
,,,,,,,,,,24795102,,,,,,
,,,,,,,,,,442534,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7faa146a8278>,Clofazimine,2030-63-9,approved; investigational,WDQPAMHFFCXSNU-BGABXYSRSA-N,"InChI=1S/C27H22Cl2N4/c1-17(2)30-24-16-27-25(15-23(24)31-20-11-7-18(28)8-12-20)32-22-5-3-4-6-26(22)33(27)21-13-9-19(29)10-14-21/h3-17,31H,1-2H3/b30-24+",CC(C)N=C1C=C2N(C3=CC=C(Cl)C=C3)C3=C(C=CC=C3)N=C2C=C1NC1=CC=C(Cl)C=C1,C27H22Cl2N4,C06915,D00278,2794,46508174,3749,CHEMBL1292,,2692,50378783
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa8fac975e8>,Kinetin,525-79-1,approved,QANMHLXAZMSUEX-UHFFFAOYSA-N,"InChI=1S/C10H9N5O/c1-2-7(16-3-1)4-11-9-8-10(13-5-12-8)15-6-14-9/h1-3,5-6H,4H2,(H2,11,12,13,14,15)",C(NC1=NC=NC2=C1NC=N2)C1=CC=CO1,C10H9N5O,C08272,,3830,347827968,27407,CHEMBL228792,H35,3698,181147
,,,,,,,,,,6422843,,,,,,
,,,,,,,,,,65958,,,,,,
,,,,,,,,,,6043,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7faa672539a8>,Grepafloxacin,119914-60-2,approved; investigational; withdrawn,AIJTTZAVMXIJGM-UHFFFAOYSA-N,"InChI=1S/C19H22FN3O3/c1-10-8-22(6-5-21-10)15-7-14-16(11(2)17(15)20)18(24)13(19(25)26)9-23(14)12-3-4-12/h7,9-10,12,21H,3-6,8H2,1-2H3,(H,25,26)",CC1CN(CCN1)C1=C(F)C(C)=C2C(=O)C(=CN(C3CC3)C2=C1)C(O)=O,C19H22FN3O3,C11368,,72474,46507253,5543,CHEMBL583,,65391,50117924
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa9dd466ea8>,Amdinocillin,32887-01-7,investigational; withdrawn,BWWVAEOLVKTZFQ-ISVUSNJMSA-N,"InChI=1S/C15H23N3O3S/c1-15(2)11(14(20)21)18-12(19)10(13(18)22-15)16-9-17-7-5-3-4-6-8-17/h9-11,13H,3-8H2,1-2H3,(H,20,21)/b16-9+/t10-,11+,13-/m1/s1",[H]C(=N[C@@H]1C(=O)N2[C@@H](C(O)=O)C(C)(C)S[C@]12[H])N1CCCCCC1,C15H23N3O3S,,D02888,36273,46508450,51208,CHEMBL530,,33357,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa9b8a28278>,Cloxazolam,24166-13-0,experimental,ZIXNZOBDFKSQTC-UHFFFAOYSA-N,"InChI=1S/C17H14Cl2N2O2/c18-11-5-6-15-13(9-11)17(12-3-1-2-4-14(12)19)21(7-8-23-17)10-16(22)20-15/h1-6,9H,7-8,10H2,(H,20,22)",ClC1=CC2=C(NC(=O)CN3CCOC23C2=CC=CC=C2Cl)C=C1,C17H14Cl2N2O2,,D01268,2816,46505281,31426,CHEMBL2107254,,2714,
,,,,,,,,,,443,,,,,,
,,,,,,,,,,5282412,,,,,,
,,,,,,,,,,1541,,,,,,
,,,,,,,,,,3820,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa99e897638>,4-Iodobenzo[B]Thiophene-2-Carboxamidine,,experimental,YERQOXAYAFWFEJ-UHFFFAOYSA-O,"InChI=1S/C9H7IN2S/c10-6-2-1-3-7-5(6)4-8(13-7)9(11)12/h1-4H,(H3,11,12)/p+1",NC(=[NH2+])C1=CC2=C(S1)C=CC=C2I,C9H8IN2S,,,1746,46507328,,,ESI,1683,14169
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa975bc5548>,Pixantrone,144510-96-3,approved; investigational,PEZPMAYDXJQYRV-UHFFFAOYSA-N,"InChI=1S/C17H19N5O2/c18-4-7-21-12-1-2-13(22-8-5-19)15-14(12)16(23)10-3-6-20-9-11(10)17(15)24/h1-3,6,9,21-22H,4-5,7-8,18-19H2",NCCNC1=CC=C(NCCN)C2=C1C(=O)C1=C(C=NC=C1)C2=O,C17H19N5O2,,,134019,347827761,135945,CHEMBL167731,,118174,
,,,,,,,,,,5270,,,,,,
,,,,,,,,,,2715,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa8ef970a48>,Brivanib alaninate,649735-63-7,investigational,LTEJRLHKIYCEOX-OCCSQVGLSA-N,"InChI=1S/C22H24FN5O4/c1-11-7-15-16(27-11)5-6-17(19(15)23)32-21-20-13(3)18(8-28(20)26-10-25-21)30-9-12(2)31-22(29)14(4)24/h5-8,10,12,14,27H,9,24H2,1-4H3/t12-,14+/m1/s1",C[C@H](COC1=CN2N=CN=C(OC3=CC=C4NC(C)=CC4=C3F)C2=C1C)OC(=O)[C@H](C)N,C22H24FN5O4,,,11154925,347828203,,CHEMBL270995,,9330033,
,,,,,,,,,,6324636,,,,,,
,,,,,,,,,,5281678,,,,,,
,,,,,,,,,,5311023,,,,,,
,,,,,,,,,,5315980,,,,,,
,,,,,,,,,,8854,,,,,,
,,,,,,,,,,125775,,,,,,
,,,,,,,,,,48040,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa95b590048>,4-[(5-methoxy-2-methylphenoxy)methyl]pyridine,,experimental,MBHBRRBLXCXQKV-UHFFFAOYSA-N,"InChI=1S/C14H15NO2/c1-11-3-4-13(16-2)9-14(11)17-10-12-5-7-15-8-6-12/h3-9H,10H2,1-2H3",COC1=CC(OCC2=CC=NC=C2)=C(C)C=C1,C14H15NO2,,,46937073,99443899,,,B78,25057638,
,,,,,,,,,,2073,,,,,,
,,,,,,,,,,3183,,,,,,
,,,,,,,,,,216293,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7faa657ef4f8>,Meprobamate,57-53-4,approved; illicit,NPPQSCRMBWNHMW-UHFFFAOYSA-N,"InChI=1S/C9H18N2O4/c1-3-4-9(2,5-14-7(10)12)6-15-8(11)13/h3-6H2,1-2H3,(H2,10,12)(H2,11,13)",CCCC(C)(COC(N)=O)COC(N)=O,C9H18N2O4,,D00376,4064,46508142,6761,CHEMBL979,,3924,
,,,,,,,,,,1222,,,,,,
,,,,,,,,,,3025961,,,,,,
,,,,,,,,,,3355,,,,,,
,,,,,,,,,,6398444,,,,,,
,,,,,,,,,,6529,,,,,,
,,,,,,,,,,70858,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa8f3ea94a8>,Ortataxel,186348-23-2,investigational,BWKDAMBGCPRVPI-ZQRPHVBESA-N,"InChI=1S/C44H57NO17/c1-20(2)17-25(45-38(53)61-40(6,7)8)29(49)37(52)57-30-21(3)28-31(56-22(4)46)33(50)42(11)26(48)18-27-43(19-55-27,60-23(5)47)32(42)35(58-36(51)24-15-13-12-14-16-24)44(41(28,9)10)34(30)59-39(54)62-44/h12-16,20,25-27,29-32,34-35,48-49H,17-19H2,1-11H3,(H,45,53)/t25-,26-,27+,29+,30+,31+,32-,34-,35-,42+,43-,44+/m0/s1",CC(C)C[C@H](NC(=O)OC(C)(C)C)[C@@H](O)C(=O)O[C@H]1[C@@H]2OC(=O)O[C@@]22[C@@H](OC(=O)C3=CC=CC=C3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)OC(C)=O,C44H57NO17,,,6918412,347828037,,CHEMBL382300,,5293609,
,,,,,,,,,,5352018,,,,,,
,,,,,,,,,,156418,,,,,,
,,,,,,,,,,18970078,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fa94e038a98>,4-(2-methoxyethoxy)-6-methylpyrimidin-2-amine,,experimental,VCJHOFUOIQHNBC-UHFFFAOYSA-N,"InChI=1S/C8H13N3O2/c1-6-5-7(11-8(9)10-6)13-4-3-12-2/h5H,3-4H2,1-2H3,(H2,9,10,11)",COCCOC1=NC(N)=NC(C)=C1,C8H13N3O2,,,3777900,99445257,,CHEMBL538937,ZZ2,3006217,33223
