DrugBank ID,Name,CAS Number,Drug Groups,InChIKey,InChI,SMILES,Formula,KEGG Compound ID,KEGG Drug ID,PubChem Compound ID,PubChem Substance ID,ChEBI ID,ChEMBL ID,HET ID,ChemSpider ID,BindingDB ID
,,,,,,,,,,10420128,,,,,,
,,,,,,,,,,131041,,,,,,
,,,,,,,,,,4549,,,,,,
,,,,,,,,,,5291488,,,,,,
,,,,,,,,,,441305,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f3639985138>,Liarozole,115575-11-6,investigational,UGFHIPBXIWJXNA-UHFFFAOYSA-N,"InChI=1S/C17H13ClN4/c18-14-3-1-2-12(8-14)17(22-7-6-19-11-22)13-4-5-15-16(9-13)21-10-20-15/h1-11,17H,(H,20,21)",ClC1=CC=CC(=C1)C(N1C=CN=C1)C1=CC=C2N=CNC2=C1,C17H13ClN4,,,60652,347829194,135316,CHEMBL389433,,54664,50176808
,,,,,,,,,,11557063,,,,,,
,,,,,,,,,,17751819,,,,,,
,,,,,,,,,,3034818,,,,,,
,,,,,,,,,,148201,,,,,,
,,,,,,,,,,69610,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f37b1dbd2c8>,Enoxacin,74011-58-8,approved; investigational,IDYZIJYBMGIQMJ-UHFFFAOYSA-N,"InChI=1S/C15H17FN4O3/c1-2-19-8-10(15(22)23)12(21)9-7-11(16)14(18-13(9)19)20-5-3-17-4-6-20/h7-8,17H,2-6H2,1H3,(H,22,23)",CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N=C12)N1CCNCC1,C15H17FN4O3,C06979,D00310,3229,46507505,157175,CHEMBL826,,3116,50296358
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36f32a1b38>,Urea,57-13-6,approved; investigational,XSQUKJJJFZCRTK-UHFFFAOYSA-N,"InChI=1S/CH4N2O/c2-1(3)4/h(H4,2,3,4)",NC(N)=O,CH4N2O,C00086,D00023,1176,46508687,16199,CHEMBL985,URE,1143,24961
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f363fb70e58>,AZD-1480,935666-88-9,investigational,PDOQBOJDRPLBQU-QMMMGPOBSA-N,"InChI=1S/C14H14ClFN8/c1-7-3-11(24-23-7)21-13-10(15)6-19-14(22-13)20-8(2)12-17-4-9(16)5-18-12/h3-6,8H,1-2H3,(H3,19,20,21,22,23,24)/t8-/m0/s1",[H][C@@](C)(NC1=NC=C(Cl)C(N=C2NNC(C)=C2)=N1)C1=NC=C(F)C=N1,C14H14ClFN8,,,16659841,347828808,,CHEMBL1231124,AZ5,17592916,50335201
,,,,,,,,,,10255,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36fadcee08>,AL7099A,,experimental,RMOXCYSVWCHXII-GFCCVEGCSA-N,"InChI=1S/C14H17N3O5S3/c1-16-12-8-17(9-4-3-5-10(6-9)22-2)25(20,21)14-11(12)7-13(23-14)24(15,18)19/h3-7,12,16H,8H2,1-2H3,(H2,15,18,19)/t12-/m1/s1",CN[C@@H]1CN(C2=CC(OC)=CC=C2)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,C14H17N3O5S3,,,4369101,46507532,,,AL7,3571817,11937
,,,,,,,,,,6433119,,,,,,
,,,,,,,,,,5992,,,,,,
,,,,,,,,,,194365,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f37549fa228>,Tioconazole,65899-73-2,approved,QXHHHPZILQDDPS-UHFFFAOYSA-N,"InChI=1S/C16H13Cl3N2OS/c17-12-1-2-13(14(18)7-12)15(8-21-5-4-20-10-21)22-9-11-3-6-23-16(11)19/h1-7,10,15H,8-9H2",ClC1=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=CS1,C16H13Cl3N2OS,C08082,D00890,5482,46508604,77898,CHEMBL1200438,,5282,50370218
,,,,,,,,,,124361,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36eb75fdb8>,Afegostat,169105-89-9,experimental; investigational,QPYJXFZUIJOGNX-HSUXUTPPSA-N,"InChI=1S/C6H13NO3/c8-3-4-1-7-2-5(9)6(4)10/h4-10H,1-3H2/t4-,5-,6-/m1/s1",OC[C@H]1CNC[C@@H](O)[C@@H]1O,C6H13NO3,,,447607,46505453,,CHEMBL206468,IFM,394649,50182801
,,,,,,,,,,11545682,,,,,,
,,,,,,,,,,11963948,,,,,,
,,,,,,,,,,25473,,,,,,
,,,,,,,,,,2062,,,,,,
,,,,,,,,,,448247,,,,,,
,,,,,,,,,,520508,,,,,,
,,,,,,,,,,5582,,,,,,
,,,,,,,,,,1816,,,,,,
,,,,,,,,,,1232,,,,,,
,,,,,,,,,,73255,,,,,,
,,,,,,,,,,5820,,,,,,
,,,,,,,,,,44295736,,,,,,
,,,,,,,,,,25169033,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f3789e08a48>,Delavirdine,136817-59-9,approved,WHBIGIKBNXZKFE-UHFFFAOYSA-N,"InChI=1S/C22H28N6O3S/c1-15(2)24-19-5-4-8-23-21(19)27-9-11-28(12-10-27)22(29)20-14-16-13-17(26-32(3,30)31)6-7-18(16)25-20/h4-8,13-15,24-26H,9-12H2,1-3H3",CC(C)NC1=C(N=CC=C1)N1CCN(CC1)C(=O)C1=CC2=C(N1)C=CC(NS(C)(=O)=O)=C2,C22H28N6O3S,C06941,,5625,46508878,119573,CHEMBL593,SPP,5423,1944
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36f925fdb8>,4-Methylimidazole,,experimental,XLSZMDLNRCVEIJ-UHFFFAOYSA-N,"InChI=1S/C4H6N2/c1-4-2-5-3-6-4/h2-3H,1H3,(H,5,6)",CC1=CN=CN1,C4H6N2,C19262,,13195,46508375,40035,CHEMBL1230309,4MZ,12640,
,,,,,,,,,,133040,,,,,,
,,,,,,,,,,10600152,,,,,,
,,,,,,,,,,187079,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36f254eef8>,Mercuribenzoic Acid,,experimental,FVFZSVRSDNUCGG-UHFFFAOYSA-N,"InChI=1S/C7H5O2.Hg/c8-7(9)6-4-2-1-3-5-6;/h2-5H,(H,8,9);",OC(=O)C1=CC=C([Hg])C=C1,C7H5HgO2,,,8747,46507167,28886,,MBO,8417,
,,,,,,,,,,107982,,,,,,
,,,,,,,,,,86279604,,,,,,
,,,,,,,,,,216210,,,,,,
,,,,,,,,,,60662,,,,,,
,,,,,,,,,,25150849,,,,,,
,,,,,,,,,,7500,,,,,,
,,,,,,,,,,9549296,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f363c286868>,Sivelestat,127373-66-4,investigational,BTGNGJJLZOIYID-UHFFFAOYSA-N,"InChI=1S/C20H22N2O7S/c1-20(2,3)19(26)29-13-8-10-14(11-9-13)30(27,28)22-16-7-5-4-6-15(16)18(25)21-12-17(23)24/h4-11,22H,12H2,1-3H3,(H,21,25)(H,23,24)",CC(C)(C)C(=O)OC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=C1C(=O)NCC(O)=O,C20H22N2O7S,,,107706,347829021,135704,CHEMBL76688,,96875,50084637
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36ae046098>,"6-[4-(2-piperidin-1-ylethoxy)phenyl]-3-pyridin-4-ylpyrazolo[1,5-a]pyrimidine",,experimental,XHBVYDAKJHETMP-UHFFFAOYSA-N,"InChI=1S/C24H25N5O/c1-2-12-28(13-3-1)14-15-30-22-6-4-19(5-7-22)21-16-26-24-23(17-27-29(24)18-21)20-8-10-25-11-9-20/h4-11,16-18H,1-3,12-15H2",C(CN1CCCCC1)OC1=CC=C(C=C1)C1=CN2N=CC(=C2N=C1)C1=CC=NC=C1,C24H25N5O,,,11524144,99445068,78510,CHEMBL478629,TAK,9698930,50262685
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36888f14a8>,Doxofylline,69975-86-6,experimental,HWXIGFIVGWUZAO-UHFFFAOYSA-N,"InChI=1S/C11H14N4O4/c1-13-9-8(10(16)14(2)11(13)17)15(6-12-9)5-7-18-3-4-19-7/h6-7H,3-5H2,1-2H3",CN1C2=C(N(CC3OCCO3)C=N2)C(=O)N(C)C1=O,C11H14N4O4,,D03898,50942,310265168,94714,CHEMBL1527608,,46175,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36f7c973b8>,Alvocidib,146426-40-6,experimental; investigational,BIIVYFLTOXDAOV-YVEFUNNKSA-N,"InChI=1S/C21H20ClNO5/c1-23-7-6-12(17(27)10-23)19-14(24)8-15(25)20-16(26)9-18(28-21(19)20)11-4-2-3-5-13(11)22/h2-5,8-9,12,17,24-25,27H,6-7,10H2,1H3/t12-,17+/m0/s1",CN1CC[C@@H]([C@H](O)C1)C1=C(O)C=C(O)C2=C1OC(=CC2=O)C1=CC=CC=C1Cl,C21H20ClNO5,,,5287969,46507266,47344,CHEMBL428690,CPB,4450222,5655
,,,,,,,,,,12699,,,,,,
,,,,,,,,,,66628,,,,,,
,,,,,,,,,,161272,,,,,,
,,,,,,,,,,7866,,,,,,
,,,,,,,,,,6437850,,,,,,
,,,,,,,,,,986,,,,,,
,,,,,,,,,,1611,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f37a35f74f8>,Zafirlukast,107753-78-6,approved; investigational,YEEZWCHGZNKEEK-UHFFFAOYSA-N,"InChI=1S/C31H33N3O6S/c1-20-8-4-7-11-29(20)41(37,38)33-30(35)22-13-12-21(28(17-22)39-3)16-23-19-34(2)27-15-14-24(18-26(23)27)32-31(36)40-25-9-5-6-10-25/h4,7-8,11-15,17-19,25H,5-6,9-10,16H2,1-3H3,(H,32,36)(H,33,35)",COC1=C(CC2=CN(C)C3=C2C=C(NC(=O)OC2CCCC2)C=C3)C=CC(=C1)C(=O)NS(=O)(=O)C1=CC=CC=C1C,C31H33N3O6S,C07206,D00411,5717,46506874,10100,CHEMBL603,,5515,50009073
,,,,,,,,,,9543540,,,,,,
,,,,,,,,,,162558,,,,,,
,,,,,,,,,,65569,,,,,,
,,,,,,,,,,177865,,,,,,
,,,,,,,,,,60842,,,,,,
,,,,,,,,,,19665,,,,,,
,,,,,,,,,,73553,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f363c086098>,Quizartinib,950769-58-1,investigational,CVWXJKQAOSCOAB-UHFFFAOYSA-N,"InChI=1S/C29H32N6O4S/c1-29(2,3)25-17-26(33-39-25)32-27(36)30-20-6-4-19(5-7-20)22-18-35-23-9-8-21(16-24(23)40-28(35)31-22)38-15-12-34-10-13-37-14-11-34/h4-9,16-18H,10-15H2,1-3H3,(H2,30,32,33,36)",CC(C)(C)C1=CC(NC(=O)NC2=CC=C(C=C2)C2=CN3C(SC4=C3C=CC(OCCN3CCOCC3)=C4)=N2)=NO1,C29H32N6O4S,,,24889392,347829030,90217,CHEMBL576982,P30,24640357,50300690
,,,,,,,,,,162771,,,,,,
,,,,,,,,,,122127,,,,,,
,,,,,,,,,,72022,,,,,,
,,,,,,,,,,25126797,,,,,,
,,,,,,,,,,3431,,,,,,
,,,,,,,,,,9804733,,,,,,
,,,,,,,,,,7014,,,,,,
,,,,,,,,,,34475,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36fb2d5598>,3r-Hydroxydecanoyl-Coa,,experimental,HIVSMYZAMUNFKZ-PDQACDDGSA-N,"InChI=1S/C31H54N7O18P3S/c1-4-5-6-7-8-9-19(39)14-22(41)60-13-12-33-21(40)10-11-34-29(44)26(43)31(2,3)16-53-59(50,51)56-58(48,49)52-15-20-25(55-57(45,46)47)24(42)30(54-20)38-18-37-23-27(32)35-17-36-28(23)38/h17-20,24-26,30,39,42-43H,4-16H2,1-3H3,(H,33,40)(H,34,44)(H,48,49)(H,50,51)(H2,32,35,36)(H2,45,46,47)/t19-,20-,24-,25-,26+,30-/m1/s1",[H][C@@](O)(CCCCCCC)CC(=O)SCCN=C(O)CCN=C(O)[C@]([H])(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP(O)(O)=O,C31H54N7O18P3S,,,447877,46504729,74405,,HDC,394845,
,,,,,,,,,,23643836,,,,,,
,,,,,,,,,,68781,,,,,,
,,,,,,,,,,2341,,,,,,
,,,,,,,,,,54683147,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36f5afadb8>,Lanosterol,79-63-0,experimental,CAHGCLMLTWQZNJ-BQNIITSRSA-N,"InChI=1S/C30H50O/c1-20(2)10-9-11-21(3)22-14-18-30(8)24-12-13-25-27(4,5)26(31)16-17-28(25,6)23(24)15-19-29(22,30)7/h10,21-22,25-26,31H,9,11-19H2,1-8H3/t21-,22-,25+,26+,28-,29-,30+/m1/s1",[H][C@@]1(CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@]1([H])CC3)[C@H](C)CCC=C(C)C,C30H50O,C01724,,246983,46506323,16521,CHEMBL225111,LAN,216175,
,,,,,,,,,,123611,,,,,,
,,,,,,,,,,1099413,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f37a76c2d18>,Metolazone,17560-51-9,approved,AQCHWTWZEMGIFD-UHFFFAOYSA-N,"InChI=1S/C16H16ClN3O3S/c1-9-5-3-4-6-14(9)20-10(2)19-13-8-12(17)15(24(18,22)23)7-11(13)16(20)21/h3-8,10,19H,1-2H3,(H2,18,22,23)",CC1NC2=CC(Cl)=C(C=C2C(=O)N1C1=CC=CC=C1C)S(N)(=O)=O,C16H16ClN3O3S,,D00431,4170,46509058,64354,CHEMBL878,,4026,25899
,,,,,,,,,,6419741,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36fed7a818>,Dansylamide,,experimental,TYNBFJJKZPTRKS-UHFFFAOYSA-N,"InChI=1S/C12H14N2O2S/c1-14(2)11-7-3-6-10-9(11)5-4-8-12(10)17(13,15)16/h3-8H,1-2H3,(H2,13,15,16)",CN(C)C1=C2C=CC=C(C2=CC=C1)S(N)(=O)=O,C12H14N2O2S,,,65077,46505185,,CHEMBL119489,MNS,58587,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f3709304c78>,Alrestatin,51411-04-2,experimental,GCUCIFQCGJIRNT-UHFFFAOYSA-N,"InChI=1S/C14H9NO4/c16-11(17)7-15-13(18)9-5-1-3-8-4-2-6-10(12(8)9)14(15)19/h1-6H,7H2,(H,16,17)",OC(=O)CN1C(=O)C2=CC=CC3=CC=CC(C1=O)=C23,C14H9NO4,,,2120,46508635,,CHEMBL63055,ALR,2036,16415
,,,,,,,,,,10461815,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f370a8619a8>,"Dcka, 5,7-Dichlorokynurenic Acid",,experimental,BGKFPRIGXAVYNX-UHFFFAOYSA-N,"InChI=1S/C10H5Cl2NO3/c11-4-1-5(12)9-6(2-4)13-7(10(15)16)3-8(9)14/h1-3H,(H,13,14)(H,15,16)",OC(=O)C1=NC2=CC(Cl)=CC(Cl)=C2C(O)=C1,C10H5Cl2NO3,,,1779,46504992,107660,CHEMBL50267,DK1,1714,50001266
,,,,,,,,,,114739,,,,,,
,,,,,,,,,,4707,,,,,,
,,,,,,,,,,6097,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36d0046a98>,Sitaxentan,184036-34-8,approved; investigational; withdrawn,PHWXUGHIIBDVKD-UHFFFAOYSA-N,"InChI=1S/C18H15ClN2O6S2/c1-9-5-13-14(26-8-25-13)7-11(9)6-12(22)17-15(3-4-28-17)29(23,24)21-18-16(19)10(2)20-27-18/h3-5,7,21H,6,8H2,1-2H3",CC1=NOC(NS(=O)(=O)C2=C(SC=C2)C(=O)CC2=CC3=C(OCO3)C=C2C)=C1Cl,C18H15ClN2O6S2,,D07171,216235,99443241,135736,CHEMBL282724,,187436,50058126
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36454ef778>,Luseogliflozin,898537-18-3,investigational,WHSOLWOTCHFFBK-ZQGJOIPISA-N,"InChI=1S/C23H30O6S/c1-4-29-16-7-5-14(6-8-16)10-15-11-17(18(28-3)9-13(15)2)23-22(27)21(26)20(25)19(12-24)30-23/h5-9,11,19-27H,4,10,12H2,1-3H3/t19-,20-,21+,22-,23+/m1/s1",CCOC1=CC=C(CC2=CC([C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=C(OC)C=C2C)C=C1,C23H30O6S,,,11988953,347828495,134725,CHEMBL1093423,,10161420,50315426
,,,,,,,,,,5464105,,,,,,
,,,,,,,,,,60734,,,,,,
,,,,,,,,,,644359,,,,,,
,,,,,,,,,,4124851,,,,,,
,,,,,,,,,,1473677,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f3695f449a8>,Eslicarbazepine acetate,236395-14-5,approved,QIALRBLEEWJACW-INIZCTEOSA-N,"InChI=1S/C17H16N2O3/c1-11(20)22-16-10-12-6-2-4-8-14(12)19(17(18)21)15-9-5-3-7-13(15)16/h2-9,16H,10H2,1H3,(H2,18,21)/t16-/m0/s1",CC(=O)O[C@H]1CC2=CC=CC=C2N(C(N)=O)C2=CC=CC=C12,C17H16N2O3,,D09612,179344,310265036,87016,CHEMBL87992,,156110,50240669
,,,,,,,,,,65154,,,,,,
,,,,,,,,,,3483303,,,,,,
,,,,,,,,,,5362,,,,,,
,,,,,,,,,,6438144,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36e6d76598>,Nomifensine,24526-64-5,withdrawn,XXPANQJNYNUNES-UHFFFAOYSA-N,"InChI=1S/C16H18N2/c1-18-10-14(12-6-3-2-4-7-12)13-8-5-9-16(17)15(13)11-18/h2-9,14H,10-11,17H2,1H3",CN1CC(C2=CC=CC=C2)C2=C(C1)C(N)=CC=C2,C16H18N2,,,4528,46505804,116225,CHEMBL273575,,4371,50005548
,,,,,,,,,,122019,,,,,,
,,,,,,,,,,4623,,,,,,
,,,,,,,,,,5359485,,,,,,
,,,,,,,,,,162204,,,,,,
,,,,,,,,,,16129703,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f37a220cae8>,Hydroxyzine,68-88-2,approved,ZQDWXGKKHFNSQK-UHFFFAOYSA-N,"InChI=1S/C21H27ClN2O2/c22-20-8-6-19(7-9-20)21(18-4-2-1-3-5-18)24-12-10-23(11-13-24)14-16-26-17-15-25/h1-9,21,25H,10-17H2",OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,C21H27ClN2O2,C07045,,3658,46508556,5818,CHEMBL896,,3531,22875
,,,,,,,,,,10536,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f363d6c54a8>,Methyl isocyanate,624-83-9,investigational,HAMGRBXTJNITHG-UHFFFAOYSA-N,InChI=1S/C2H3NO/c1-3-2-4/h1H3,CN=C=O,C2H3NO,,,12228,347828951,59059,CHEMBL1608558,,11727,
,,,,,,,,,,16129666,,,,,,
,,,,,,,,,,2044,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f37868b94f8>,Trimipramine,739-71-9,approved,ZSCDBOWYZJWBIY-UHFFFAOYSA-N,"InChI=1S/C20H26N2/c1-16(14-21(2)3)15-22-19-10-6-4-8-17(19)12-13-18-9-5-7-11-20(18)22/h4-11,16H,12-15H2,1-3H3",CC(CN(C)C)CN1C2=CC=CC=C2CCC2=CC=CC=C12,C20H26N2,,D00394,5584,46507121,9738,CHEMBL644,,5382,50240410
,,,,,,,,,,73755113,,,,,,
,,,,,,,,,,25229561,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f37024273b8>,FR117016,,experimental,CKJGKHXCUDWFDC-UHFFFAOYSA-N,"InChI=1S/C16H15N7S2/c17-14(18)23-16-22-12(8-24-16)13-6-5-9(25-13)7-19-15-20-10-3-1-2-4-11(10)21-15/h1-6,8H,7H2,(H2,19,20,21)(H4,17,18,22,23)",NC(N)=NC1=NC(=CS1)C1=CC=C(CNC2=NC3=C(N2)C=CC=C3)S1,C16H15N7S2,,,447339,46505554,,CHEMBL93647,FR0,394469,50170632
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36362b3958>,Alaproclate,60719-82-6,experimental,FZSPJBYOKQPKCD-UHFFFAOYSA-N,"InChI=1S/C13H18ClNO2/c1-9(15)12(16)17-13(2,3)8-10-4-6-11(14)7-5-10/h4-7,9H,8,15H2,1-3H3",CC(N)C(=O)OC(C)(C)CC1=CC=C(Cl)C=C1,C13H18ClNO2,,D02787,2081,347829288,91544,CHEMBL36591,,1997,76298
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f3687cfc408>,Trapidil,15421-84-8,experimental,GSNOZLZNQMLSKJ-UHFFFAOYSA-N,"InChI=1S/C10H15N5/c1-4-14(5-2)9-6-8(3)13-10-11-7-12-15(9)10/h6-7H,4-5H2,1-3H3",CCN(CC)C1=CC(C)=NC2=NC=NN12,C10H15N5,,,5531,310265176,32254,CHEMBL132767,,5330,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36ba0b2e58>,5-METHYL-2-[(PHENYLSULFONYL)AMINO]BENZOIC ACID,,experimental,HXQLTRSIZRSFTR-UHFFFAOYSA-N,"InChI=1S/C14H13NO4S/c1-10-7-8-13(12(9-10)14(16)17)15-20(18,19)11-5-3-2-4-6-11/h2-9,15H,1H3,(H,16,17)",CC1=CC=C(NS(=O)(=O)C2=CC=CC=C2)C(=C1)C(O)=O,C14H13NO4S,,,6102684,99443784,,CHEMBL378927,A41,4810208,17477
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f3736863d68>,Clindamycin,18323-44-9,approved; vet_approved,KDLRVYVGXIQJDK-NOWPCOIGSA-N,"InChI=1S/C18H33ClN2O5S/c1-5-6-10-7-11(21(3)8-10)17(25)20-12(9(2)19)16-14(23)13(22)15(24)18(26-16)27-4/h9-16,18,22-24H,5-8H2,1-4H3,(H,20,25)/t9?,10-,11+,12?,13+,14-,15-,16-,18-/m1/s1",CCC[C@@H]1C[C@H](N(C)C1)C(=O)NC(C(C)Cl)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O,C18H33ClN2O5S,C06914,D00277,446598,46506073,3745,CHEMBL376185,CLY,27005,
,,,,,,,,,,6327182,,,,,,
,,,,,,,,,,100203,,,,,,
,,,,,,,,,,44609795,,,,,,
,,,,,,,,,,55492,,,,,,
,,,,,,,,,,6438725,,,,,,
,,,,,,,,,,105008,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f3654138958>,Domiphen,13900-14-6,approved; experimental,YXUPZGKORWTXID-UHFFFAOYSA-N,"InChI=1S/C22H40NO/c1-4-5-6-7-8-9-10-11-12-16-19-23(2,3)20-21-24-22-17-14-13-15-18-22/h13-15,17-18H,4-12,16,19-21H2,1-3H3/q+1",CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1,C22H40NO,,,3149,347828001,135978,CHEMBL1187011,,3037,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36ed66f9a8>,Ado-P-Ch2-P-Ps-Ado,,experimental,UJCWOSLCGXVJOD-LCHUORCTSA-N,"InChI=1S/C21H29N10O14P3S/c22-16-10-18(26-3-24-16)30(5-28-10)20-14(34)12(32)8(43-20)1-41-46(36,37)7-47(38,39)45-48(40,49)42-2-9-13(33)15(35)21(44-9)31-6-29-11-17(23)25-4-27-19(11)31/h3-6,8-9,12-15,20-21,32-35H,1-2,7H2,(H,36,37)(H,38,39)(H,40,49)(H2,22,24,26)(H2,23,25,27)/t8-,9-,12-,13-,14-,15-,20-,21-,48-/m1/s1",[H][C@]1(COP(O)(=O)CP(O)(=O)O[P@](O)(=S)OC[C@@]2([H])O[C@@]([H])(N3C=NC4=C(N)N=CN=C34)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,C21H29N10O14P3S,,,6858209,46505234,,,IB2,5257472,
,,,,,,,,,,5353357,,,,,,
,,,,,,,,,,11245456,,,,,,
,,,,,,,,,,447809,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36bc3ceef8>,"5-[(phenylsulfonyl)amino]-1,3,4-thiadiazole-2-sulfonamide",,experimental,PWDGTQXZLNDOKS-UHFFFAOYSA-N,"InChI=1S/C8H8N4O4S3/c9-18(13,14)8-11-10-7(17-8)12-19(15,16)6-4-2-1-3-5-6/h1-5H,(H,10,12)(H2,9,13,14)",NS(=O)(=O)C1=NN=C(NS(=O)(=O)C2=CC=CC=C2)S1,C8H8N4O4S3,,,18794,99443521,,CHEMBL73962,D8W,17747,10886
,,,,,,,,,,4490616,,,,,,
,,,,,,,,,,16132237,,,,,,
,,,,,,,,,,5259,,,,,,
,,,,,,,,,,47640,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f3716349278>,Cloxazolam,24166-13-0,experimental,ZIXNZOBDFKSQTC-UHFFFAOYSA-N,"InChI=1S/C17H14Cl2N2O2/c18-11-5-6-15-13(9-11)17(12-3-1-2-4-14(12)19)21(7-8-23-17)10-16(22)20-15/h1-6,9H,7-8,10H2,(H,20,22)",ClC1=CC2=C(NC(=O)CN3CCOC23C2=CC=CC=C2Cl)C=C1,C17H14Cl2N2O2,,D01268,2816,46505281,31426,CHEMBL2107254,,2714,
,,,,,,,,,,27287,,,,,,
,,,,,,,,,,178060,,,,,,
,,,,,,,,,,7237,,,,,,
,,,,,,,,,,51003603,,,,,,
,,,,,,,,,,6850776,,,,,,
,,,,,,,,,,99490,,,,,,
,,,,,,,,,,10202471,,,,,,
,,,,,,,,,,477579,,,,,,
,,,,,,,,,,5311486,,,,,,
,,,,,,,,,,42883,,,,,,
,,,,,,,,,,2898,,,,,,
,,,,,,,,,,53443081,,,,,,
,,,,,,,,,,876,,,,,,
,,,,,,,,,,15688749,,,,,,
,,,,,,,,,,5281697,,,,,,
,,,,,,,,,,54676905,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f37b715c868>,Bendroflumethiazide,73-48-3,approved,HDWIHXWEUNVBIY-UHFFFAOYSA-N,"InChI=1S/C15H14F3N3O4S2/c16-15(17,18)10-7-11-13(8-12(10)26(19,22)23)27(24,25)21-14(20-11)6-9-4-2-1-3-5-9/h1-5,7-8,14,20-21H,6H2,(H2,19,22,23)",NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1C(F)(F)F,C15H14F3N3O4S2,C07758,D00650,2315,46508672,3013,CHEMBL1684,,2225,
,,,,,,,,,,176885,,,,,,
,,,,,,,,,,5288248,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36b13c9a48>,"2,6-dicarboxynaphthalene",1141-38-4,experimental,RXOHFPCZGPKIRD-UHFFFAOYSA-N,"InChI=1S/C12H8O4/c13-11(14)9-3-1-7-5-10(12(15)16)4-2-8(7)6-9/h1-6H,(H,13,14)(H,15,16)",OC(=O)C1=CC2=CC=C(C=C2C=C1)C(O)=O,C12H8O4,,,14357,99444733,44460,CHEMBL1205452,NDD,13718,
,,,,,,,,,,73489,,,,,,
,,,,,,,,,,56603756,,,,,,
