DrugBank ID,Name,CAS Number,Drug Groups,InChIKey,InChI,SMILES,Formula,KEGG Compound ID,KEGG Drug ID,PubChem Compound ID,PubChem Substance ID,ChEBI ID,ChEMBL ID,HET ID,ChemSpider ID,BindingDB ID
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe04cef2cc8>,Imidafenacin,170105-16-5,investigational,SQKXYSGRELMAAU-UHFFFAOYSA-N,"InChI=1S/C20H21N3O/c1-16-22-13-15-23(16)14-12-20(19(21)24,17-8-4-2-5-9-17)18-10-6-3-7-11-18/h2-11,13,15H,12,14H2,1H3,(H2,21,24)",CC1=NC=CN1CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1,C20H21N3O,,,6433090,310265160,134720,CHEMBL53366,,4938278,
,,,,,,,,,,611538,,,,,,
,,,,,,,,,,1365597,,,,,,
,,,,,,,,,,5353264,,,,,,
,,,,,,,,,,638,,,,,,
,,,,,,,,,,2748,,,,,,
,,,,,,,,,,8295,,,,,,
,,,,,,,,,,3086506,,,,,,
,,,,,,,,,,71886,,,,,,
,,,,,,,,,,158488,,,,,,
,,,,,,,,,,4385,,,,,,
,,,,,,,,,,6371,,,,,,
,,,,,,,,,,114810,,,,,,
,,,,,,,,,,16132376,,,,,,
,,,,,,,,,,2352,,,,,,
,,,,,,,,,,4051,,,,,,
,,,,,,,,,,6330300,,,,,,
,,,,,,,,,,1381,,,,,,
,,,,,,,,,,1220,,,,,,
,,,,,,,,,,1381,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe07f2e32c8>,D-phenylalanyl-N-(3-methylbenzyl)-L-prolinamide,,experimental,CHKWABXWPATIIG-UXHICEINSA-N,"InChI=1S/C22H27N3O2/c1-16-7-5-10-18(13-16)15-24-21(26)20-11-6-12-25(20)22(27)19(23)14-17-8-3-2-4-9-17/h2-5,7-10,13,19-20H,6,11-12,14-15,23H2,1H3,(H,24,26)/t19-,20+/m1/s1",[H][C@@](N)(CC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(=O)NCC1=CC(C)=CC=C1,C22H27N3O2,,,25021183,99443604,,,51U,25060226,
,,,,,,,,,,4534086,,,,,,
,,,,,,,,,,4375,,,,,,
,,,,,,,,,,510092,,,,,,
,,,,,,,,,,2668,,,,,,
,,,,,,,,,,86074,,,,,,
,,,,,,,,,,118077,,,,,,
,,,,,,,,,,10168444,,,,,,
,,,,,,,,,,108001,,,,,,
,,,,,,,,,,19130,,,,,,
,,,,,,,,,,196885,,,,,,
,,,,,,,,,,6481192,,,,,,
,,,,,,,,,,29974324,,,,,,
,,,,,,,,,,24197550,,,,,,
,,,,,,,,,,5202,,,,,,
,,,,,,,,,,447809,,,,,,
,,,,,,,,,,72050,,,,,,
,,,,,,,,,,445156,,,,,,
,,,,,,,,,,53943090,,,,,,
,,,,,,,,,,24795102,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe0cf312a48>,"N,N-dimethylformamide",68-12-2,experimental,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",CN(C)C=O,C3H7NO,C03134,,6228,46506036,17741,CHEMBL268291,DMF,5993,
,,,,,,,,,,17011,,,,,,
,,,,,,,,,,23087027,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe079bfa3b8>,"N-[1-(5-bromo-2,3-dimethoxybenzyl)piperidin-4-yl]-4-sulfanylbutanamide",,experimental,HESMISSJMKCCAV-UHFFFAOYSA-N,"InChI=1S/C18H27BrN2O3S/c1-23-16-11-14(19)10-13(18(16)24-2)12-21-7-5-15(6-8-21)20-17(22)4-3-9-25/h10-11,15,25H,3-9,12H2,1-2H3,(H,20,22)",COC1=C(OC)C(CN2CCC(CC2)NC(=O)CCCS)=CC(Br)=C1,C18H27BrN2O3S,,,25134253,99444209,,,F1L,25059122,
,,,,,,,,,,9821754,,,,,,
,,,,,,,,,,5288706,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe0736e4908>,Puromycin,53-79-2,experimental,RXWNCPJZOCPEPQ-NVWDDTSBSA-N,"InChI=1S/C22H29N7O5/c1-28(2)19-17-20(25-10-24-19)29(11-26-17)22-18(31)16(15(9-30)34-22)27-21(32)14(23)8-12-4-6-13(33-3)7-5-12/h4-7,10-11,14-16,18,22,30-31H,8-9,23H2,1-3H3,(H,27,32)/t14-,15+,16+,18+,22+/m0/s1",[H][C@](N)(CC1=CC=C(OC)C=C1)C(=O)N[C@]1([H])[C@@]([H])(CO)O[C@@]([H])(N2C=NC3=C(N=CN=C23)N(C)C)[C@]1([H])O,C22H29N7O5,C01610,,439530,99444908,17939,CHEMBL469912,PUY,388623,
,,,,,,,,,,4755,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe10074d318>,Cefprozil,92665-29-7,approved,WDLWHQDACQUCJR-ZAMMOSSLSA-N,"InChI=1S/C18H19N3O5S/c1-2-3-10-8-27-17-13(16(24)21(17)14(10)18(25)26)20-15(23)12(19)9-4-6-11(22)7-5-9/h2-7,12-13,17,22H,8,19H2,1H3,(H,20,23)(H,25,26)/b3-2+/t12-,13-,17-/m1/s1",[H][C@]12SCC(C=CC)=C(N1C(=O)[C@@]2([H])NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O,C18H19N3O5S,C06888,,5281006,46504903,3506,CHEMBL276568,,4444481,
,,,,,,,,,,132150,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe0b9244548>,Bicine,,experimental,FSVCELGFZIQNCK-UHFFFAOYSA-N,"InChI=1S/C6H13NO4/c8-3-1-7(2-4-9)5-6(10)11/h8-9H,1-5H2,(H,10,11)",OCCN(CCO)CC(O)=O,C6H13NO4,,,8761,46505980,39066,,BCN,8431,
,,,,,,,,,,71433508,,,,,,
,,,,,,,,,,11245456,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe15d2d0cc8>,Nafcillin,147-52-4,approved; investigational,GPXLMGHLHQJAGZ-JTDSTZFVSA-N,"InChI=1S/C21H22N2O5S/c1-4-28-13-10-9-11-7-5-6-8-12(11)14(13)17(24)22-15-18(25)23-16(20(26)27)21(2,3)29-19(15)23/h5-10,15-16,19H,4H2,1-3H3,(H,22,24)(H,26,27)/t15-,16+,19-/m1/s1",[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(OCC)C=CC2=CC=CC=C12)C(O)=O,C21H22N2O5S,C07250,,8982,46508100,7447,CHEMBL1443,NFN,8634,50103525
,,,,,,,,,,408895,,,,,,
,,,,,,,,,,3453,,,,,,
,,,,,,,,,,7222,,,,,,
,,,,,,,,,,3122,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe0fd974868>,Procarbazine,671-16-9,approved; investigational,CPTBDICYNRMXFX-UHFFFAOYSA-N,"InChI=1S/C12H19N3O/c1-9(2)15-12(16)11-6-4-10(5-7-11)8-14-13-3/h4-7,9,13-14H,8H2,1-3H3,(H,15,16)",CNNCC1=CC=C(C=C1)C(=O)NC(C)C,C12H19N3O,C07402,D08423,4915,46507706,71417,CHEMBL1321,,4746,
,,,,,,,,,,2293,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe0b786c4f8>,Y-700,,experimental,AETHRPHBGJAIBT-UHFFFAOYSA-N,"InChI=1S/C16H17N3O3/c1-16(2,3)10-22-14-5-4-13(6-11(14)7-17)19-9-12(8-18-19)15(20)21/h4-6,8-9H,10H2,1-3H3,(H,20,21)",CC(C)(C)COC1=C(C=C(C=C1)N1C=C(C=N1)C(O)=O)C#N,C16H17N3O3,,,449035,46506546,,CHEMBL169526,YSH,395667,50098068
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe00f6343b8>,Kynurenic Acid,492-27-3,investigational,HCZHHEIFKROPDY-UHFFFAOYSA-N,"InChI=1S/C10H7NO3/c12-9-5-8(10(13)14)11-7-4-2-1-3-6(7)9/h1-5H,(H,11,12)(H,13,14)",OC(=O)C1=CC(=O)C2=CC=CC=C2N1,C10H7NO3,C01717,,3845,347828264,18344,CHEMBL299155,KYA,3712,81975
,,,,,,,,,,11403745,,,,,,
,,,,,,,,,,177284,,,,,,
,,,,,,,,,,11963948,,,,,,
,,,,,,,,,,155169,,,,,,
,,,,,,,,,,3857,,,,,,
,,,,,,,,,,18958699,,,,,,
,,,,,,,,,,441186,,,,,,
,,,,,,,,,,76966913,,,,,,
,,,,,,,,,,44152182,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe01e751ae8>,Pantethine,16816-67-4,approved; investigational,DJWYOLJPSHDSAL-ROUUACIJSA-N,"InChI=1S/C22H42N4O8S2/c1-21(2,13-27)17(31)19(33)25-7-5-15(29)23-9-11-35-36-12-10-24-16(30)6-8-26-20(34)18(32)22(3,4)14-28/h17-18,27-28,31-32H,5-14H2,1-4H3,(H,23,29)(H,24,30)(H,25,33)(H,26,34)/t17-,18-/m0/s1",CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO,C22H42N4O8S2,C12661,D01234,452306,347827940,31959,CHEMBL2104786,,398402,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe16539ef98>,Doxapram,309-29-5,approved; vet_approved,XFDJYSQDBULQSI-UHFFFAOYSA-N,"InChI=1S/C24H30N2O2/c1-2-26-19-22(13-14-25-15-17-28-18-16-25)24(23(26)27,20-9-5-3-6-10-20)21-11-7-4-8-12-21/h3-12,22H,2,13-19H2,1H3",CCN1CC(CCN2CCOCC2)C(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1,C24H30N2O2,,D01872,3156,46506829,681848,CHEMBL1754,,3044,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe08a6aa638>,Dabigatran etexilate,211915-06-9,approved,KSGXQBZTULBEEQ-UHFFFAOYSA-N,"InChI=1S/C34H41N7O5/c1-4-6-7-10-21-46-34(44)39-32(35)24-12-15-26(16-13-24)37-23-30-38-27-22-25(14-17-28(27)40(30)3)33(43)41(20-18-31(42)45-5-2)29-11-8-9-19-36-29/h8-9,11-17,19,22,37H,4-7,10,18,20-21,23H2,1-3H3,(H2,35,39,44)",CCCCCCOC(=O)\N=C(\N)C1=CC=C(NCC2=NC3=C(C=CC(=C3)C(=O)N(CCC(=O)OCC)C3=NC=CC=C3)N2C)C=C1,C34H41N7O5,,D07144,6445226,99443249,70746,CHEMBL539697,,4948999,50432209
,,,,,,,,,,49836027,,,,,,
,,,,,,,,,,1232,,,,,,
,,,,,,,,,,105049,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe19782fcc8>,Ertapenem,153832-46-3,approved; investigational,JUZNIMUFDBIJCM-ANEDZVCMSA-N,"InChI=1S/C22H25N3O7S/c1-9-16-15(10(2)26)20(28)25(16)17(22(31)32)18(9)33-13-7-14(23-8-13)19(27)24-12-5-3-4-11(6-12)21(29)30/h3-6,9-10,13-16,23,26H,7-8H2,1-2H3,(H,24,27)(H,29,30)(H,31,32)/t9-,10-,13+,14+,15-,16-/m1/s1",[H][C@]12[C@@H](C)C(S[C@]3([H])CN[C@@]([H])(C3)C(=O)NC3=CC=CC(=C3)C(O)=O)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,C22H25N3O7S,,D07908,150610,46506508,404903,CHEMBL1359,,132758,
,,,,,,,,,,6371,,,,,,
,,,,,,,,,,259,,,,,,
,,,,,,,,,,12389,,,,,,
,,,,,,,,,,5820,,,,,,
,,,,,,,,,,993,,,,,,
,,,,,,,,,,6439638,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe15ecda7c8>,Oxytetracycline,79-57-2,approved; investigational; vet_approved,IWVCMVBTMGNXQD-PXOLEDIWSA-N,"InChI=1S/C22H24N2O9/c1-21(32)7-5-4-6-8(25)9(7)15(26)10-12(21)17(28)13-14(24(2)3)16(27)11(20(23)31)19(30)22(13,33)18(10)29/h4-6,12-14,17,25,27-29,32-33H,1-3H3,(H2,23,31)/t12-,13-,14+,17+,21-,22+/m1/s1",[H][C@@]12[C@@H](O)[C@@]3([H])C(C(=O)C4=C(O)C=CC=C4[C@@]3(C)O)=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C,C22H24N2O9,C06624,,54675779,46507025,27701,CHEMBL1517,OTC,10482174,
,,,,,,,,,,60853,,,,,,
,,,,,,,,,,56463,,,,,,
,,,,,,,,,,122126,,,,,,
,,,,,,,,,,72006,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe16539ef98>,Doxapram,309-29-5,approved; vet_approved,XFDJYSQDBULQSI-UHFFFAOYSA-N,"InChI=1S/C24H30N2O2/c1-2-26-19-22(13-14-25-15-17-28-18-16-25)24(23(26)27,20-9-5-3-6-10-20)21-11-7-4-8-12-21/h3-12,22H,2,13-19H2,1H3",CCN1CC(CCN2CCOCC2)C(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1,C24H30N2O2,,D01872,3156,46506829,681848,CHEMBL1754,,3044,
,,,,,,,,,,443433,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe01f2fd598>,Sodium hydroxide,1310-73-2,approved,HEMHJVSKTPXQMS-UHFFFAOYSA-M,InChI=1S/Na.H2O/h;1H2/q+1;/p-1,[OH-].[Na+],HNaO,C12569,,14798,347827921,32145,CHEMBL2105794,,14114,
,,,,,,,,,,23724509,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe00e4d85e8>,Letaxaban,870262-90-1,investigational,GEHAEMCVKDPMKO-HXUWFJFHSA-N,"InChI=1S/C22H26ClN3O5S/c23-17-4-2-16-13-19(5-3-15(16)12-17)32(30,31)14-20(27)21(28)25-10-6-18(7-11-25)26-9-1-8-24-22(26)29/h2-5,12-13,18,20,27H,1,6-11,14H2,(H,24,29)/t20-/m1/s1",[H][C@@](O)(CS(=O)(=O)C1=CC2=CC=C(Cl)C=C2C=C1)C(=O)N1CCC(CC1)N1CCCN=C1O,C22H26ClN3O5S,,,11641515,347828305,,CHEMBL1095032,443,9816256,50317098
,,,,,,,,,,4364840,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe1152e8868>,Amlexanox,68302-57-8,approved; investigational,SGRYPYWGNKJSDL-UHFFFAOYSA-N,"InChI=1S/C16H14N2O4/c1-7(2)8-3-4-12-9(5-8)13(19)10-6-11(16(20)21)14(17)18-15(10)22-12/h3-7H,1-2H3,(H2,17,18)(H,20,21)",CC(C)C1=CC2=C(OC3=NC(N)=C(C=C3C2=O)C(O)=O)C=C1,C16H14N2O4,,D01828,2161,46504508,31205,CHEMBL1096,ANW,2076,
,,,,,,,,,,4534086,,,,,,
,,,,,,,,,,1125,,,,,,
,,,,,,,,,,29029,,,,,,
,,,,,,,,,,4217,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe0904edef8>,Dexanabinol,112924-45-5,investigational,SSQJFGMEZBFMNV-PMACEKPBSA-N,"InChI=1S/C25H38O3/c1-6-7-8-9-12-24(2,3)18-14-21(27)23-19-13-17(16-26)10-11-20(19)25(4,5)28-22(23)15-18/h10,14-15,19-20,26-27H,6-9,11-13,16H2,1-5H3/t19-,20-/m0/s1",CCCCCCC(C)(C)C1=CC(O)=C2[C@H]3CC(CO)=CC[C@@H]3C(C)(C)OC2=C1,C25H38O3,,,107778,347827772,,CHEMBL334533,,96934,50067498
,,,,,,,,,,5374,,,,,,
,,,,,,,,,,11963648,,,,,,
,,,,,,,,,,5329468,,,,,,
,,,,,,,,,,122296,,,,,,
,,,,,,,,,,24901752,,,,,,
,,,,,,,,,,119054,,,,,,
,,,,,,,,,,46936582,,,,,,
,,,,,,,,,,6437837,,,,,,
,,,,,,,,,,5281302,,,,,,
,,,,,,,,,,11963948,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fdff47c46d8>,Acemetacin,53164-05-9,approved; experimental; investigational,FSQKKOOTNAMONP-UHFFFAOYSA-N,"InChI=1S/C21H18ClNO6/c1-12-16(10-20(26)29-11-19(24)25)17-9-15(28-2)7-8-18(17)23(12)21(27)13-3-5-14(22)6-4-13/h3-9H,10-11H2,1-2H3,(H,24,25)",COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)OCC(O)=O,C21H18ClNO6,,D01582,1981,347829316,31162,CHEMBL189171,,1904,50336272
,,,,,,,,,,9861219,,,,,,
,,,,,,,,,,75737,,,,,,
,,,,,,,,,,6372334,,,,,,
,,,,,,,,,,3125,,,,,,
,,,,,,,,,,9913629,,,,,,
,,,,,,,,,,4217,,,,,,
,,,,,,,,,,5351153,,,,,,
,,,,,,,,,,68424,,,,,,
,,,,,,,,,,54682566,,,,,,
,,,,,,,,,,5281267,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe0b2eda548>,4-(1-Amino-1-Carboxy-Ethyl)-Benzoic Acid,,experimental,DNCAZYRLRMTVSF-JTQLQIEISA-N,"InChI=1S/C10H11NO4/c1-10(11,9(14)15)7-4-2-6(3-5-7)8(12)13/h2-5H,11H2,1H3,(H,12,13)(H,14,15)/t10-/m0/s1",C[C@@](N)(C(O)=O)C1=CC=C(C=C1)C(O)=O,C10H11NO4,,,446355,46508907,43876,CHEMBL257626,MCG,393737,50212325
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe0b61ef318>,"N,O6-Disulfo-Glucosamine",,experimental,DQTRACMFIGDHSN-UKFBFLRUSA-N,"InChI=1S/C6H13NO11S2/c8-4-2(1-17-20(14,15)16)18-6(10)3(5(4)9)7-19(11,12)13/h2-10H,1H2,(H,11,12,13)(H,14,15,16)/t2-,3-,4-,5-,6+/m1/s1",[H][C@]1(O)O[C@]([H])(COS(O)(=O)=O)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])NS(O)(=O)=O,C6H13NO11S2,,,444389,46508184,,,SGN,392332,
,,,,,,,,,,6398387,,,,,,
,,,,,,,,,,62115,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fdffcd9a638>,Gacyclidine,68134-81-6,investigational,DKFAAPPUYWQKKF-GOEBONIOSA-N,"InChI=1S/C16H25NS/c1-14-8-3-4-10-16(14,15-9-7-13-18-15)17-11-5-2-6-12-17/h7,9,13-14H,2-6,8,10-12H2,1H3/t14-,16+/m0/s1",C[C@H]1CCCC[C@]1(N1CCCCC1)C1=CC=CS1,C16H25NS,,,176265,347829220,,CHEMBL1742478,,153540,
,,,,,,,,,,16129703,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe07c6fd228>,4-TERT-BUTYLBENZENESULFONIC ACID,,experimental,LZQMCUIWYRQLOG-UHFFFAOYSA-N,"InChI=1S/C10H14O3S/c1-10(2,3)8-4-6-9(7-5-8)14(11,12)13/h4-7H,1-3H3,(H,11,12,13)",CC(C)(C)C1=CC=C(C=C1)S(O)(=O)=O,C10H14O3S,,,324690,99443911,,,BBS,287509,
,,,,,,,,,,108001,,,,,,
,,,,,,,,,,6439638,,,,,,
,,,,,,,,,,5281377,,,,,,
,,,,,,,,,,32893,,,,,,
,,,,,,,,,,32600,,,,,,
,,,,,,,,,,8078,,,,,,
,,,,,,,,,,4472113,,,,,,
,,,,,,,,,,58842131,,,,,,
,,,,,,,,,,5328552,,,,,,
,,,,,,,,,,4972,,,,,,
,,,,,,,,,,68736,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fdffcd9a638>,Gacyclidine,68134-81-6,investigational,DKFAAPPUYWQKKF-GOEBONIOSA-N,"InChI=1S/C16H25NS/c1-14-8-3-4-10-16(14,15-9-7-13-18-15)17-11-5-2-6-12-17/h7,9,13-14H,2-6,8,10-12H2,1H3/t14-,16+/m0/s1",C[C@H]1CCCC[C@]1(N1CCCCC1)C1=CC=CS1,C16H25NS,,,176265,347829220,,CHEMBL1742478,,153540,
,,,,,,,,,,108099,,,,,,
,,,,,,,,,,1281,,,,,,
,,,,,,,,,,144,,,,,,
,,,,,,,,,,5281426,,,,,,
,,,,,,,,,,5083,,,,,,
,,,,,,,,,,4984,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe1978799a8>,Tranexamic acid,1197-18-8,approved,GYDJEQRTZSCIOI-LJGSYFOKSA-N,"InChI=1S/C8H15NO2/c9-5-6-1-3-7(4-2-6)8(10)11/h6-7H,1-5,9H2,(H,10,11)/t6-,7-",NC[C@H]1CC[C@@H](CC1)C(O)=O,C8H15NO2,,D01136,5526,46508089,48669,CHEMBL877,AMH,10482000,50428067
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe0b67704a8>,Freselestat,208848-19-5,experimental; investigational,HMPQTEPEMQZWQH-QZTJIDSGSA-N,"InChI=1S/C23H30N6O4/c1-13(2)17(18(31)20-27-28-22(33-20)23(3,4)5)26-16(30)12-29-19(14-9-7-6-8-10-14)25-11-15(24)21(29)32/h6-11,13,17-18,31H,12,24H2,1-5H3,(H,26,30)/t17-,18-/m1/s1",CC(C)[C@@H](NC(=O)CN1C(=O)C(N)=CN=C1C1=CC=CC=C1)[C@@H](O)C1=NN=C(O1)C(C)(C)C,C23H30N6O4,,,46936829,46504912,,,681,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe09d797d68>,7-ethyl-10-hydroxycamptothecin,86639-52-3,investigational,FJHBVJOVLFPMQE-QFIPXVFZSA-N,"InChI=1S/C22H20N2O5/c1-3-12-13-7-11(25)5-6-17(13)23-19-14(12)9-24-18(19)8-16-15(20(24)26)10-29-21(27)22(16,28)4-2/h5-8,25,28H,3-4,9-10H2,1-2H3/t22-/m0/s1",CCC1=C2C=C(O)C=CC2=NC2=C1CN1C2=CC2=C(COC(=O)[C@]2(O)CC)C1=O,C22H20N2O5,C11173,,104842,175427017,8988,CHEMBL837,,94634,50418088
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe17a8baf98>,Allopurinol,315-30-0,approved,OFCNXPDARWKPPY-UHFFFAOYSA-N,"InChI=1S/C5H4N4O/c10-5-3-1-8-9-4(3)6-2-7-5/h1-2H,(H2,6,7,8,9,10)",O=C1N=CN=C2NNC=C12,C5H4N4O,,D00224,2094,46508516,40279,CHEMBL1467,7HP,2010,181133
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe00b56dbd8>,Gadolinium,7440-54-2,approved; investigational,UIWYJDYFSGRHKR-UHFFFAOYSA-N,InChI=1S/Gd,[Gd],Gd,,,23982,347828395,33375,,GD,22418,
,,,,,,,,,,5406,,,,,,
,,,,,,,,,,56841936,,,,,,
,,,,,,,,,,6437850,,,,,,
,,,,,,,,,,1884,,,,,,
,,,,,,,,,,123129,,,,,,
,,,,,,,,,,160871,,,,,,
,,,,,,,,,,2551,,,,,,
,,,,,,,,,,10007466,,,,,,
,,,,,,,,,,124579,,,,,,
,,,,,,,,,,5311021,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe076976f48>,{4-[3-(4-acetyl-3-hydroxy-2-propylphenoxy)propoxy]phenoxy}acetic acid,,experimental,HBBVCKCCQCQCTJ-UHFFFAOYSA-N,"InChI=1S/C22H26O7/c1-3-5-19-20(11-10-18(15(2)23)22(19)26)28-13-4-12-27-16-6-8-17(9-7-16)29-14-21(24)25/h6-11,26H,3-5,12-14H2,1-2H3,(H,24,25)",CCCC1=C(OCCCOC2=CC=C(OCC(O)=O)C=C2)C=CC(C(C)=O)=C1O,C22H26O7,,,6603901,99444549,94812,CHEMBL153057,L41,5036209,50085041
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe153592188>,Cefixime,79350-37-1,approved; investigational,OKBVVJOGVLARMR-QSWIMTSFSA-N,"InChI=1S/C16H15N5O7S2/c1-2-6-4-29-14-10(13(25)21(14)11(6)15(26)27)19-12(24)9(20-28-3-8(22)23)7-5-30-16(17)18-7/h2,5,10,14H,1,3-4H2,(H2,17,18)(H,19,24)(H,22,23)(H,26,27)/b20-9-/t10-,14-/m1/s1",[H][C@]12SCC(C=C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OCC(O)=O)\C1=CSC(N)=N1)C(O)=O,C16H15N5O7S2,C06881,D00258,5362065,46508684,472657,CHEMBL1541,C04,4514923,84007
,,,,,,,,,,5196,,,,,,
,,,,,,,,,,401,,,,,,
,,,,,,,,,,12389,,,,,,
,,,,,,,,,,60842,,,,,,
,,,,,,,,,,5281377,,,,,,
,,,,,,,,,,65526,,,,,,
,,,,,,,,,,9931953,,,,,,
,,,,,,,,,,5311015,,,,,,
,,,,,,,,,,4375,,,,,,
,,,,,,,,,,1,,,,,,
,,,,,,,,,,4472113,,,,,,
,,,,,,,,,,638,,,,,,
,,,,,,,,,,24901752,,,,,,
,,,,,,,,,,123723,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe0ab004818>,Clioquinol,130-26-7,approved; vet_approved; withdrawn,QCDFBFJGMNKBDO-UHFFFAOYSA-N,"InChI=1S/C9H5ClINO/c10-6-4-7(11)9(13)8-5(6)2-1-3-12-8/h1-4,13H",OC1=C(I)C=C(Cl)C2=C1N=CC=C2,C9H5ClINO,,,2788,46509081,74460,CHEMBL497,CQL,2686,32188
,,,,,,,,,,5487766,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe079bfa3b8>,"N-[1-(5-bromo-2,3-dimethoxybenzyl)piperidin-4-yl]-4-sulfanylbutanamide",,experimental,HESMISSJMKCCAV-UHFFFAOYSA-N,"InChI=1S/C18H27BrN2O3S/c1-23-16-11-14(19)10-13(18(16)24-2)12-21-7-5-15(6-8-21)20-17(22)4-3-9-25/h10-11,15,25H,3-9,12H2,1-2H3,(H,20,22)",COC1=C(OC)C(CN2CCC(CC2)NC(=O)CCCS)=CC(Br)=C1,C18H27BrN2O3S,,,25134253,99444209,,,F1L,25059122,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe07f34b728>,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",,experimental,VLPIATFUUWWMKC-SNVBAGLBSA-N,"InChI=1S/C11H17NO/c1-8-5-4-6-9(2)11(8)13-7-10(3)12/h4-6,10H,7,12H2,1-3H3/t10-/m1/s1",[H][C@](C)(N)COC1=C(C)C=CC=C1C,C11H17NO,,,180621,99443600,,CHEMBL147507,505,157171,50135883
,,,,,,,,,,16395555,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe18ab94228>,Nitisinone,104206-65-7,approved; investigational,OUBCNLGXQFSTLU-UHFFFAOYSA-N,"InChI=1S/C14H10F3NO5/c15-14(16,17)7-4-5-8(9(6-7)18(22)23)13(21)12-10(19)2-1-3-11(12)20/h4-6,12H,1-3H2",[O-][N+](=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C1C(=O)CCCC1=O,C14H10F3NO5,,,115355,46507380,50378,CHEMBL1337,,103195,50088804
,,,,,,,,,,39062,,,,,,
,,,,,,,,,,2071,,,,,,
,,,,,,,,,,29982892,,,,,,
,,,,,,,,,,168839,,,,,,
,,,,,,,,,,4051,,,,,,
,,,,,,,,,,2173,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe0cbd73d18>,Para-Isopropylaniline,,experimental,LRTFPLFDLJYEKT-UHFFFAOYSA-N,"InChI=1S/C9H13N/c1-7(2)8-3-5-9(10)6-4-8/h3-7H,10H2,1-2H3",CC(C)C1=CC=C(N)C=C1,C9H13N,,,7464,46504739,43405,,ISO,13853758,
,,,,,,,,,,49836027,,,,,,
,,,,,,,,,,40772,,,,,,
