DrugBank ID,Name,CAS Number,Drug Groups,InChIKey,InChI,SMILES,Formula,KEGG Compound ID,KEGG Drug ID,PubChem Compound ID,PubChem Substance ID,ChEBI ID,ChEMBL ID,HET ID,ChemSpider ID,BindingDB ID
,,,,,,,,,,115010,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe78a494138>,4-Oxoretinol,62702-55-0,experimental,PLIUCYCUYQIBDZ-RMWYGNQTSA-N,"InChI=1S/C20H28O2/c1-15(7-6-8-16(2)12-14-21)9-10-18-17(3)19(22)11-13-20(18,4)5/h6-10,12,21H,11,13-14H2,1-5H3/b8-6+,10-9+,15-7+,16-12+",C\C(=C/CO)\C=C\C=C(/C)\C=C\C1=C(C)C(=O)CCC1(C)C,C20H28O2,C16683,,5289090,46506951,44597,,OXR,4451124,
,,,,,,,,,,56951720,,,,,,
,,,,,,,,,,638015,,,,,,
,,,,,,,,,,91109778,,,,,,
,,,,,,,,,,9649,,,,,,
,,,,,,,,,,66651,,,,,,
,,,,,,,,,,4273754,,,,,,
,,,,,,,,,,65093,,,,,,
,,,,,,,,,,1764,,,,,,
,,,,,,,,,,442786,,,,,,
,,,,,,,,,,4952,,,,,,
,,,,,,,,,,252042,,,,,,
,,,,,,,,,,160870,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe74f35bef8>,Degarelix,214766-78-6,approved,MEUCPCLKGZSHTA-XYAYPHGZSA-N,"InChI=1S/C82H103ClN18O16/c1-45(2)35-60(72(107)92-59(16-9-10-33-87-46(3)4)80(115)101-34-12-17-68(101)79(114)88-47(5)70(84)105)93-74(109)63(38-51-23-30-58(31-24-51)91-81(85)116)95-76(111)64(39-50-21-28-57(29-22-50)90-71(106)66-42-69(104)100-82(117)99-66)97-78(113)67(44-102)98-77(112)65(41-53-13-11-32-86-43-53)96-75(110)62(37-49-19-26-56(83)27-20-49)94-73(108)61(89-48(6)103)40-52-18-25-54-14-7-8-15-55(54)36-52/h7-8,11,13-15,18-32,36,43,45-47,59-68,87,102H,9-10,12,16-17,33-35,37-42,44H2,1-6H3,(H2,84,105)(H,88,114)(H,89,103)(H,90,106)(H,92,107)(H,93,109)(H,94,108)(H,95,111)(H,96,110)(H,97,113)(H,98,112)(H3,85,91,116)(H2,99,100,104,117)/t47-,59+,60+,61-,62-,63-,64+,65-,66+,67+,68+/m1/s1",CC(C)C[C@H](NC(=O)[C@@H](CC1=CC=C(NC(N)=O)C=C1)NC(=O)[C@H](CC1=CC=C(NC(=O)[C@@H]2CC(=O)NC(=O)N2)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CC=CN=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC=C2C=CC=CC2=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,C82H103ClN18O16,,D08901,16136245,99443253,135961,CHEMBL415606,,17292756,50102450
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe82c84ef98>,Adinazolam,37115-32-5,experimental,GJSLOMWRLALDCT-UHFFFAOYSA-N,"InChI=1S/C19H18ClN5/c1-24(2)12-18-23-22-17-11-21-19(13-6-4-3-5-7-13)15-10-14(20)8-9-16(15)25(17)18/h3-10H,11-12H2,1-2H3",CN(C)CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,C19H18ClN5,,D02770,37632,46509054,251412,CHEMBL328250,,34519,82439
,,,,,,,,,,14217092,,,,,,
,,,,,,,,,,160512,,,,,,
,,,,,,,,,,54889,,,,,,
,,,,,,,,,,32490,,,,,,
,,,,,,,,,,4755,,,,,,
,,,,,,,,,,5725,,,,,,
,,,,,,,,,,5472495,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe87942cc78>,Glycine,56-40-6,approved; nutraceutical; vet_approved,DHMQDGOQFOQNFH-UHFFFAOYSA-N,"InChI=1S/C2H5NO2/c3-1-2(4)5/h1,3H2,(H,4,5)",NCC(O)=O,C2H5NO2,C00037,D00011,750,46508219,15428,CHEMBL773,GLY,730,18133
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe70fea01d8>,Tianeptine,72797-41-2,investigational,JICJBGPOMZQUBB-UHFFFAOYSA-N,"InChI=1S/C21H25ClN2O4S/c1-24-18-9-6-5-8-16(18)21(23-13-7-3-2-4-10-20(25)26)17-12-11-15(22)14-19(17)29(24,27)28/h5-6,8-9,11-12,14,21,23H,2-4,7,10,13H2,1H3,(H,25,26)",CN1C2=CC=CC=C2C(NCCCCCCC(O)=O)C2=C(C=C(Cl)C=C2)S1(=O)=O,C21H25ClN2O4S,,D02575,68870,310265181,91749,CHEMBL1289110,,62102,
,,,,,,,,,,146723,,,,,,
,,,,,,,,,,446569,,,,,,
,,,,,,,,,,71315856,,,,,,
,,,,,,,,,,9834591,,,,,,
,,,,,,,,,,9804719,,,,,,
,,,,,,,,,,19633,,,,,,
,,,,,,,,,,5934,,,,,,
,,,,,,,,,,14802,,,,,,
,,,,,,,,,,71597391,,,,,,
,,,,,,,,,,9128,,,,,,
,,,,,,,,,,6849,,,,,,
,,,,,,,,,,4518,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe6cc86f188>,9CUAB30,205252-57-9,investigational,PPGNMFUMZSAZCW-VOYUZAMQSA-N,"InChI=1S/C20H22O2/c1-15(7-5-8-16(2)14-20(21)22)13-18-11-6-10-17-9-3-4-12-19(17)18/h3-5,7-9,12-14H,6,10-11H2,1-2H3,(H,21,22)/b8-5+,15-7-,16-14+,18-13+",[H]/C(=C(/[H])\C(\C)=C(/[H])C(O)=O)/C(/[H])=C(/C)\C(\[H])=C1/CCCC2=CC=CC=C12,C20H22O2,,,9904203,347828580,,CHEMBL3098771,1O8,8079857,50445062
,,,,,,,,,,155169,,,,,,
,,,,,,,,,,6435110,,,,,,
,,,,,,,,,,78357784,,,,,,
,,,,,,,,,,5976,,,,,,
,,,,,,,,,,161004,,,,,,
,,,,,,,,,,21608802,,,,,,
,,,,,,,,,,179337,,,,,,
,,,,,,,,,,4090,,,,,,
,,,,,,,,,,26177,,,,,,
,,,,,,,,,,131601,,,,,,
,,,,,,,,,,656538,,,,,,
,,,,,,,,,,135235,,,,,,
,,,,,,,,,,15413,,,,,,
,,,,,,,,,,549976,,,,,,
,,,,,,,,,,46238522,,,,,,
,,,,,,,,,,442653,,,,,,
,,,,,,,,,,47759,,,,,,
,,,,,,,,,,656812,,,,,,
,,,,,,,,,,71311215,,,,,,
,,,,,,,,,,68289,,,,,,
,,,,,,,,,,656636,,,,,,
,,,,,,,,,,4276,,,,,,
,,,,,,,,,,128553,,,,,,
,,,,,,,,,,91588,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe7ddcdc228>,Ganciclovir,82410-32-0,approved; investigational,IRSCQMHQWWYFCW-UHFFFAOYSA-N,"InChI=1S/C9H13N5O4/c10-9-12-7-6(8(17)13-9)11-3-14(7)4-18-5(1-15)2-16/h3,5,15-16H,1-2,4H2,(H3,10,12,13,17)",NC1=NC2=C(N=CN2COC(CO)CO)C(=O)N1,C9H13N5O4,,D00333,3454,46507294,465284,CHEMBL182,GA2,3336,85707
,,,,,,,,,,11979316,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe76d3a3098>,Celiprolol,56980-93-9,approved; investigational,JOATXPAWOHTVSZ-UHFFFAOYSA-N,"InChI=1S/C20H33N3O4/c1-7-23(8-2)19(26)22-15-9-10-18(17(11-15)14(3)24)27-13-16(25)12-21-20(4,5)6/h9-11,16,21,25H,7-8,12-13H2,1-6H3,(H,22,26)",CCN(CC)C(=O)NC1=CC=C(OCC(O)CNC(C)(C)C)C(=C1)C(C)=O,C20H33N3O4,,D07660,2663,310264853,94461,CHEMBL27810,,2563,
,,,,,,,,,,12967,,,,,,
,,,,,,,,,,10044792,,,,,,
,,,,,,,,,,3549,,,,,,
,,,,,,,,,,9841834,,,,,,
,,,,,,,,,,1915,,,,,,
,,,,,,,,,,14421,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe7321aaf48>,Tauroursodeoxycholic acid,14605-22-2,experimental; investigational,BHTRKEVKTKCXOH-LBSADWJPSA-N,"InChI=1S/C26H45NO6S/c1-16(4-7-23(30)27-12-13-34(31,32)33)19-5-6-20-24-21(9-11-26(19,20)3)25(2)10-8-18(28)14-17(25)15-22(24)29/h16-22,24,28-29H,4-15H2,1-3H3,(H,27,30)(H,31,32,33)/t16-,17+,18-,19-,20+,21+,22+,24+,25+,26-/m1/s1",[H][C@@]12CC[C@H]([C@H](C)CCC(=O)NCCS(O)(=O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@H](O)C[C@]2([H])C[C@H](O)CC[C@]12C,C26H45NO6S,C16868,,9848818,175427112,80774,CHEMBL272427,5D5,8024531,50236230
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe72589e3b8>,Empagliflozin,864070-44-0,approved,OBWASQILIWPZMG-QZMOQZSNSA-N,"InChI=1S/C23H27ClO7/c24-18-6-3-14(23-22(28)21(27)20(26)19(11-25)31-23)10-15(18)9-13-1-4-16(5-2-13)30-17-7-8-29-12-17/h1-6,10,17,19-23,25-28H,7-9,11-12H2/t17-,19+,20+,21-,22+,23-/m0/s1",[H][C@@]1(CCOC1)OC1=CC=C(CC2=C(Cl)C=CC(=C2)[C@]2([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])O)C=C1,C23H27ClO7,,D10459,11949646,310264986,82720,CHEMBL2107830,,10123957,150162
,,,,,,,,,,53785275,,,,,,
,,,,,,,,,,15098,,,,,,
,,,,,,,,,,165579,,,,,,
,,,,,,,,,,94715,,,,,,
,,,,,,,,,,9711,,,,,,
,,,,,,,,,,56841936,,,,,,
,,,,,,,,,,5537,,,,,,
,,,,,,,,,,5262,,,,,,
,,,,,,,,,,2459,,,,,,
,,,,,,,,,,853,,,,,,
,,,,,,,,,,3616,,,,,,
,,,,,,,,,,3023,,,,,,
,,,,,,,,,,6796,,,,,,
,,,,,,,,,,11979316,,,,,,
,,,,,,,,,,9502,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe7fba90908>,Dobutamine,34368-04-2,approved,JRWZLRBJNMZMFE-UHFFFAOYSA-N,"InChI=1S/C18H23NO3/c1-13(2-3-14-4-7-16(20)8-5-14)19-11-10-15-6-9-17(21)18(22)12-15/h4-9,12-13,19-22H,2-3,10-11H2,1H3",CC(CCC1=CC=C(O)C=C1)NCCC1=CC(O)=C(O)C=C1,C18H23NO3,C06967,D03879,36811,46505241,4670,CHEMBL926,,33786,50325274
,,,,,,,,,,352294,,,,,,
,,,,,,,,,,16158207,,,,,,
,,,,,,,,,,11171070,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe768ea9ef8>,Ezogabine,150812-12-7,approved; investigational,PCOBBVZJEWWZFR-UHFFFAOYSA-N,"InChI=1S/C16H18FN3O2/c1-2-22-16(21)20-15-8-7-13(9-14(15)18)19-10-11-3-5-12(17)6-4-11/h3-9,19H,2,10,18H2,1H3,(H,20,21)",CCOC(=O)NC1=C(N)C=C(NCC2=CC=C(F)C=C2)C=C1,C16H18FN3O2,C13826,D09569,121892,175426917,68584,CHEMBL41355,,108740,50143558
,,,,,,,,,,91667839,,,,,,
,,,,,,,,,,3086464,,,,,,
,,,,,,,,,,2777391,,,,,,
,,,,,,,,,,6918281,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe795595728>,Glycerol-2-Phosphate,,experimental,DHCLVCXQIBBOPH-UHFFFAOYSA-N,"InChI=1S/C3H9O6P/c4-1-3(2-5)9-10(6,7)8/h3-5H,1-2H2,(H2,6,7,8)",OCC(CO)OP(O)(O)=O,C3H9O6P,C02979,,2526,46506831,17270,CHEMBL1232903,G2H,2431,
,,,,,,,,,,9870336,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe77b6b5db8>,"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",3616-04-4,experimental,YHHSONZFOIEMCP-UHFFFAOYSA-O,"InChI=1S/C5H14NO4P/c1-6(2,3)4-5-10-11(7,8)9/h4-5H2,1-3H3,(H-,7,8,9)/p+1",C[N+](C)(C)CCOP(O)(O)=O,C5H15NO4P,C00588,,1014,46508785,18132,CHEMBL1235161,PC,989,
,,,,,,,,,,152191,,,,,,
,,,,,,,,,,191872,,,,,,
,,,,,,,,,,2185,,,,,,
,,,,,,,,,,43,,,,,,
,,,,,,,,,,8418,,,,,,
,,,,,,,,,,152963,,,,,,
,,,,,,,,,,115242,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe7ecf4da98>,Levosimendan,141505-33-1,approved; investigational,WHXMKTBCFHIYNQ-SECBINFHSA-N,"InChI=1S/C14H12N6O/c1-9-6-13(21)19-20-14(9)10-2-4-11(5-3-10)17-18-12(7-15)8-16/h2-5,9,17H,6H2,1H3,(H,19,21)/t9-/m1/s1",C[C@@H]1CC(=O)NN=C1C1=CC=C(NN=C(C#N)C#N)C=C1,C14H12N6O,,,3033825,46507149,50567,CHEMBL2051955,,2298414,
,,,,,,,,,,387042,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe6c3e7c4a8>,Doxifluridine,3094-09-5,investigational,ZWAOHEXOSAUJHY-ZIYNGMLESA-N,"InChI=1S/C9H11FN2O5/c1-3-5(13)6(14)8(17-3)12-2-4(10)7(15)11-9(12)16/h2-3,5-6,8,13-14H,1H3,(H,11,15,16)/t3-,5-,6-,8-/m1/s1",C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=C(F)C(O)=NC1=O,C9H11FN2O5,C12739,D01309,18343,347829090,31521,CHEMBL1130,,17322,50132295
,,,,,,,,,,24755493,,,,,,
,,,,,,,,,,11937,,,,,,
,,,,,,,,,,31745,,,,,,
,,,,,,,,,,59,,,,,,
,,,,,,,,,,3293,,,,,,
,,,,,,,,,,22788341,,,,,,
,,,,,,,,,,13,,,,,,
,,,,,,,,,,20353,,,,,,
,,,,,,,,,,7809,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe7adae7598>,Spirapril,83647-97-6,approved,HRWCVUIFMSZDJS-SZMVWBNQSA-N,"InChI=1S/C22H30N2O5S2/c1-3-29-21(28)17(10-9-16-7-5-4-6-8-16)23-15(2)19(25)24-14-22(30-11-12-31-22)13-18(24)20(26)27/h4-8,15,17-18,23H,3,9-14H2,1-2H3,(H,26,27)/t15-,17-,18-/m0/s1",CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(O)=O)SCCS2,C22H30N2O5S2,,,5311447,46506126,135756,CHEMBL431,,4470933,50017124
,,,,,,,,,,5289251,,,,,,
,,,,,,,,,,6918281,,,,,,
,,,,,,,,,,24947,,,,,,
,,,,,,,,,,11937,,,,,,
,,,,,,,,,,6344,,,,,,
,,,,,,,,,,6184,,,,,,
,,,,,,,,,,22871601,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe7f4ab8f98>,Emtricitabine,143491-57-0,approved; investigational,XQSPYNMVSIKCOC-NTSWFWBYSA-N,"InChI=1S/C8H10FN3O3S/c9-4-1-12(8(14)11-7(4)10)5-3-16-6(2-13)15-5/h1,5-6,13H,2-3H2,(H2,10,11,14)/t5-,6+/m0/s1",NC1=NC(=O)N(C=C1F)[C@@H]1CS[C@H](CO)O1,C8H10FN3O3S,C12599,D01199,60877,46507606,31536,CHEMBL885,ETV,54859,50107843
,,,,,,,,,,16750127,,,,,,
,,,,,,,,,,5359236,,,,,,
,,,,,,,,,,93504,,,,,,
,,,,,,,,,,387042,,,,,,
,,,,,,,,,,18301,,,,,,
,,,,,,,,,,3695,,,,,,
,,,,,,,,,,36324,,,,,,
,,,,,,,,,,9816401,,,,,,
,,,,,,,,,,128553,,,,,,
,,,,,,,,,,6796,,,,,,
,,,,,,,,,,2876,,,,,,
,,,,,,,,,,5486,,,,,,
,,,,,,,,,,185617,,,,,,
,,,,,,,,,,1271,,,,,,
,,,,,,,,,,7814,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe732b914a8>,Ivacaftor,873054-44-5,approved,PURKAOJPTOLRMP-UHFFFAOYSA-N,"InChI=1S/C24H28N2O3/c1-23(2,3)16-11-17(24(4,5)6)20(27)12-19(16)26-22(29)15-13-25-18-10-8-7-9-14(18)21(15)28/h7-13,27H,1-6H3,(H,25,28)(H,26,29)",CC(C)(C)C1=CC(=C(O)C=C1NC(=O)C1=CNC2=CC=CC=C2C1=O)C(C)(C)C,C24H28N2O3,,D09916,16220172,175427103,66901,CHEMBL2010601,,17347474,50032693
,,,,,,,,,,49384,,,,,,
,,,,,,,,,,8266,,,,,,
,,,,,,,,,,5930,,,,,,
,,,,,,,,,,99470,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe876a5a6d8>,Icosapent,10417-94-4,approved; nutraceutical,JAZBEHYOTPTENJ-JLNKQSITSA-N,"InChI=1S/C20H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h3-4,6-7,9-10,12-13,15-16H,2,5,8,11,14,17-19H2,1H3,(H,21,22)/b4-3-,7-6-,10-9-,13-12-,16-15-",CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,C20H30O2,C06428,D08061,446284,46506267,28364,CHEMBL460026,EPA,393682,50242349
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe7fba90908>,Dobutamine,34368-04-2,approved,JRWZLRBJNMZMFE-UHFFFAOYSA-N,"InChI=1S/C18H23NO3/c1-13(2-3-14-4-7-16(20)8-5-14)19-11-10-15-6-9-17(21)18(22)12-15/h4-9,12-13,19-22H,2-3,10-11H2,1H3",CC(CCC1=CC=C(O)C=C1)NCCC1=CC(O)=C(O)C=C1,C18H23NO3,C06967,D03879,36811,46505241,4670,CHEMBL926,,33786,50325274
,,,,,,,,,,6020,,,,,,
,,,,,,,,,,5026,,,,,,
,,,,,,,,,,6454370,,,,,,
,,,,,,,,,,60809,,,,,,
,,,,,,,,,,994,,,,,,
,,,,,,,,,,6466,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe6da2844f8>,Equol,531-95-3,investigational,ADFCQWZHKCXPAJ-GFCCVEGCSA-N,"InChI=1S/C15H14O3/c16-13-4-1-10(2-5-13)12-7-11-3-6-14(17)8-15(11)18-9-12/h1-6,8,12,16-17H,7,9H2/t12-/m1/s1",OC1=CC=C(C=C1)[C@H]1COC2=C(C1)C=CC(O)=C2,C15H14O3,C14131,,91469,347828042,34741,CHEMBL198877,,82594,50410528
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe83d7e6d18>,Levothyroxine,51-48-9,approved,XUIIKFGFIJCVMT-LBPRGKRZSA-N,"InChI=1S/C15H11I4NO4/c16-8-4-7(5-9(17)13(8)21)24-14-10(18)1-6(2-11(14)19)3-12(20)15(22)23/h1-2,4-5,12,21H,3,20H2,(H,22,23)/t12-/m0/s1",N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O,C15H11I4NO4,C01829,D08125,5819,46507672,18332,CHEMBL1624,T44,5614,50301375
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe6c98ae7c8>,Sarcosine,107-97-1,investigational,FSYKKLYZXJSNPZ-UHFFFAOYSA-N,"InChI=1S/C3H7NO2/c1-4-2-3(5)6/h4H,2H2,1H3,(H,5,6)",CNCC(O)=O,C3H7NO2,C00213,,1088,347828749,57433,CHEMBL304383,SAR,1057,50017225
,,,,,,,,,,104787,,,,,,
,,,,,,,,,,156288,,,,,,
,,,,,,,,,,9639,,,,,,
,,,,,,,,,,242065,,,,,,
,,,,,,,,,,65099,,,,,,
,,,,,,,,,,124998,,,,,,
,,,,,,,,,,49800003,,,,,,
,,,,,,,,,,91134,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe6d9574458>,Misonidazole,13551-87-6,investigational,OBBCSXFCDPPXOL-UHFFFAOYSA-N,"InChI=1S/C7H11N3O4/c1-14-5-6(11)4-9-3-2-8-7(9)10(12)13/h2-3,6,11H,4-5H2,1H3",COCC(O)CN1C=CN=C1[N+]([O-])=O,C7H11N3O4,,,26105,347828079,,CHEMBL42161,,24317,
,,,,,,,,,,23584939,,,,,,
,,,,,,,,,,245005,,,,,,
,,,,,,,,,,12443122,,,,,,
,,,,,,,,,,449219,,,,,,
,,,,,,,,,,36187,,,,,,
,,,,,,,,,,9161,,,,,,
,,,,,,,,,,1598,,,,,,
,,,,,,,,,,9949093,,,,,,
,,,,,,,,,,15942660,,,,,,
,,,,,,,,,,53477714,,,,,,
,,,,,,,,,,97598,,,,,,
,,,,,,,,,,115242,,,,,,
,,,,,,,,,,39985,,,,,,
,,,,,,,,,,4900,,,,,,
,,,,,,,,,,25423,,,,,,
,,,,,,,,,,5283739,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe716d6fe58>,Nicorandil,65141-46-0,approved; investigational,LBHIOVVIQHSOQN-UHFFFAOYSA-N,"InChI=1S/C8H9N3O4/c12-8(7-2-1-3-9-6-7)10-4-5-15-11(13)14/h1-3,6H,4-5H2,(H,10,12)",[O-][N+](=O)OCCNC(=O)C1=CC=CN=C1,C8H9N3O4,C13280,D01810,47528,310265127,31905,CHEMBL284906,,43240,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe794bdc818>,Phosphoenolpyruvate,138-08-9,experimental,DTBNBXWJWCWCIK-UHFFFAOYSA-N,"InChI=1S/C3H5O6P/c1-2(3(4)5)9-10(6,7)8/h1H2,(H,4,5)(H2,6,7,8)",OC(=O)C(=C)OP(O)(O)=O,C3H5O6P,C00074,,1005,46506098,44897,CHEMBL1235228,PEP,980,50366413
,,,,,,,,,,4931,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe79a9b1228>,Imipenem,64221-86-9,approved,ZSKVGTPCRGIANV-ZXFLCMHBSA-N,"InChI=1S/C12H17N3O4S/c1-6(16)9-7-4-8(20-3-2-14-5-13)10(12(18)19)15(7)11(9)17/h5-7,9,16H,2-4H2,1H3,(H2,13,14)(H,18,19)/t6-,7-,9-/m1/s1",[H][C@]12CC(SCC\N=C\N)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,C12H17N3O4S,C06665,,104838,46505744,471744,CHEMBL148,,94631,50049708
,,,,,,,,,,16139713,,,,,,
,,,,,,,,,,98176,,,,,,
,,,,,,,,,,6508,,,,,,
,,,,,,,,,,16653,,,,,,
,,,,,,,,,,56842239,,,,,,
,,,,,,,,,,8252,,,,,,
,,,,,,,,,,162282,,,,,,
,,,,,,,,,,55190,,,,,,
,,,,,,,,,,86664385,,,,,,
,,,,,,,,,,10935,,,,,,
,,,,,,,,,,73298,,,,,,
,,,,,,,,,,115056,,,,,,
,,,,,,,,,,6436247,,,,,,
,,,,,,,,,,12665,,,,,,
,,,,,,,,,,84592,,,,,,
,,,,,,,,,,5265,,,,,,
,,,,,,,,,,91768,,,,,,
,,,,,,,,,,91586,,,,,,
,,,,,,,,,,83898,,,,,,
,,,,,,,,,,446849,,,,,,
,,,,,,,,,,119356,,,,,,
,,,,,,,,,,5476815,,,,,,
,,,,,,,,,,125105,,,,,,
,,,,,,,,,,19065601,,,,,,
,,,,,,,,,,5312115,,,,,,
,,,,,,,,,,6560,,,,,,
,,,,,,,,,,64981,,,,,,
,,,,,,,,,,11125797,,,,,,
,,,,,,,,,,54886,,,,,,
,,,,,,,,,,9576414,,,,,,
,,,,,,,,,,7149,,,,,,
,,,,,,,,,,25423,,,,,,
,,,,,,,,,,42128,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe82da55b88>,Vincristine,57-22-7,approved; investigational,OGWKCGZFUXNPDA-XQKSVPLYSA-N,"InChI=1S/C46H56N4O10/c1-7-42(55)22-28-23-45(40(53)58-5,36-30(14-18-48(24-28)25-42)29-12-9-10-13-33(29)47-36)32-20-31-34(21-35(32)57-4)50(26-51)38-44(31)16-19-49-17-11-15-43(8-2,37(44)49)39(60-27(3)52)46(38,56)41(54)59-6/h9-13,15,20-21,26,28,37-39,47,55-56H,7-8,14,16-19,22-25H2,1-6H3/t28-,37+,38-,39-,42+,43-,44-,45+,46+/m1/s1",[H][C@@]12N3CC[C@@]11C4=CC(=C(OC)C=C4N(C=O)[C@@]1([H])[C@](O)([C@H](OC(C)=O)[C@]2(CC)C=CC3)C(=O)OC)[C@]1(C[C@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=CC=CC=C21)C(=O)OC,C46H56N4O10,C07204,D08679,5978,46507033,28445,CHEMBL90555,,5758,50139772
,,,,,,,,,,65186,,,,,,
,,,,,,,,,,162430,,,,,,
,,,,,,,,,,15139,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe795595728>,Glycerol-2-Phosphate,,experimental,DHCLVCXQIBBOPH-UHFFFAOYSA-N,"InChI=1S/C3H9O6P/c4-1-3(2-5)9-10(6,7)8/h3-5H,1-2H2,(H2,6,7,8)",OCC(CO)OP(O)(O)=O,C3H9O6P,C02979,,2526,46506831,17270,CHEMBL1232903,G2H,2431,
,,,,,,,,,,16132265,,,,,,
,,,,,,,,,,5283204,,,,,,
,,,,,,,,,,119371,,,,,,
,,,,,,,,,,9877229,,,,,,
,,,,,,,,,,4080,,,,,,
,,,,,,,,,,7153,,,,,,
,,,,,,,,,,4383,,,,,,
,,,,,,,,,,176457,,,,,,
,,,,,,,,,,3007855,,,,,,
,,,,,,,,,,6371,,,,,,
,,,,,,,,,,91662,,,,,,
,,,,,,,,,,1863,,,,,,
,,,,,,,,,,161930,,,,,,
,,,,,,,,,,5289542,,,,,,
,,,,,,,,,,1381,,,,,,
,,,,,,,,,,1863,,,,,,
,,,,,,,,,,64708,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe79d08a0e8>,Sulfamethazine,57-68-1,approved; investigational; vet_approved,ASWVTGNCAZCNNR-UHFFFAOYSA-N,"InChI=1S/C12H14N4O2S/c1-8-7-9(2)15-12(14-8)16-19(17,18)11-5-3-10(13)4-6-11/h3-7H,13H2,1-2H3,(H,14,15,16)",CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,C12H14N4O2S,C19530,,5327,46507146,102265,CHEMBL446,,5136,
,,,,,,,,,,99470,,,,,,
,,,,,,,,,,6918250,,,,,,
,,,,,,,,,,46916280,,,,,,
,,,,,,,,,,108001,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe8122856d8>,Lamivudine,134678-17-4,approved; investigational,JTEGQNOMFQHVDC-NKWVEPMBSA-N,"InChI=1S/C8H11N3O3S/c9-5-1-2-11(8(13)10-5)6-4-15-7(3-12)14-6/h1-2,6-7,12H,3-4H2,(H2,9,10,13)/t6-,7+/m0/s1",NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1,C8H11N3O3S,C07065,D00353,60825,46507855,63577,CHEMBL141,3TC,54812,50366817
